timestamp,gpu_power
0,52.05
0.06100869178771973,55.50
0.23291420936584473,55.50
0.3013489246368408,55.69
0.36477160453796387,55.56
0.42972755432128906,55.56
0.492002010345459,55.64
0.5554380416870117,55.58
0.619067907333374,55.58
0.6822254657745361,55.63
0.7445170879364014,55.63
0.8078505992889404,55.55
0.8710217475891113,55.56
0.9344525337219238,55.56
0.996302604675293,55.55
1.0592396259307861,55.99
1.1217496395111084,55.99
1.1843078136444092,55.96
1.246000051498413,55.96
1.3071632385253906,56.29
1.3705120086669922,55.99
1.4337124824523926,55.99
1.4967596530914307,55.70
1.5601756572723389,55.79
1.6228652000427246,55.79
1.6857292652130127,55.73
1.7480754852294922,55.73
1.81105375289917,55.64
1.874720573425293,55.58
1.936159372329712,55.58
1.9986293315887451,55.47
2.0617311000823975,55.42
2.122875452041626,55.42
2.1849238872528076,55.56
2.2470664978027344,55.56
2.3092823028564453,55.45
2.3722493648529053,55.51
2.4345765113830566,55.51
2.4971470832824707,55.60
2.559119462966919,55.56
2.6219818592071533,55.56
2.6835713386535645,55.58
2.746022939682007,55.58
2.8086462020874023,55.60
2.869957447052002,55.58
2.931964159011841,55.58
2.994722843170166,55.57
3.057129144668579,55.57
3.120856285095215,55.55
3.183534622192383,55.59
3.245755672454834,55.59
3.3087410926818848,56.16
3.3711743354797363,55.60
3.434842586517334,55.60
3.4965920448303223,55.55
3.559379816055298,55.63
3.622790575027466,55.63
3.6846628189086914,55.59
3.7482779026031494,55.59
3.810861825942993,55.57
3.8732287883758545,55.53
3.936223030090332,55.53
3.998398780822754,55.58
4.06298565864563,55.56
4.126014947891235,55.56
4.190459966659546,55.61
4.253396987915039,55.61
4.316384553909302,55.97
4.379403829574585,55.87
4.4428629875183105,55.87
4.505717515945435,55.86
4.567860126495361,55.85
4.630451917648315,55.85
4.692211627960205,55.69
4.755424499511719,55.69
4.818193674087524,55.91
4.8802268505096436,56.05
4.942093849182129,56.05
5.004839181900024,55.99
5.067931175231934,55.89
5.130540132522583,55.89
5.193640947341919,55.88
5.255857467651367,55.88
5.320030212402344,55.88
5.382683992385864,55.78
5.4445106983184814,55.78
5.508697271347046,55.75
5.571381330490112,55.85
5.634346008300781,55.85
5.696742534637451,59.89
5.759400367736816,59.89
5.821870565414429,95.18
5.884706258773804,113.18
5.947283744812012,113.18
6.0093159675598145,142.55
6.073613405227661,135.44
6.136864185333252,135.44
6.200678110122681,80.03
6.264138221740723,80.03
6.3271074295043945,81.89
