timestamp,gpu_power
.007,2793
.016,2793
.039,2793
.113,3591
.198,6379
.266,9968
.335,13152
.402,15948
.469,18341
.535,20334
.604,21938
.670,23135
.737,24730
.805,25528
.875,26326
.942,27123
1.008,27921
1.076,28320
1.144,28719
1.210,29129
1.277,29517
1.345,29528
1.415,29928
1.482,28343
1.549,24760
1.612,21964
1.679,19568
1.748,17172
1.826,15175
1.895,13178
