timestamp,total_power
.067,12695
.127,12695
1.063,13002
1.125,13155
1.186,13544
1.253,13470
1.320,13122
1.382,12968
1.445,12928
1.509,12928
1.572,12581
1.630,12581
1.691,12581
1.751,12273
1.812,12120
2.065,11773
2.128,11926
2.191,12235
2.258,12542
2.332,12848
2.397,13155
2.458,13155
2.530,13463
2.597,13309
2.664,13310
2.728,13156
2.793,13309
2.856,13156
2.923,13002
3.069,13156
3.130,13310
3.190,13463
3.258,13155
3.323,13155
3.391,13156
3.461,13042
3.524,13696
3.590,14045
3.657,14004
3.719,14002
3.781,14311
3.842,14156
4.064,13659
4.130,13349
4.197,13349
4.261,13194
4.324,13349
4.388,13657
4.453,13809
4.515,13809
4.576,13809
4.647,13655
4.713,13503
4.777,13349
4.840,13194
5.067,13195
5.138,13349
5.202,13503
5.266,13657
5.329,13657
5.397,13503
5.462,13349
5.531,13195
5.595,12695
5.659,13002
5.729,13002
5.793,12847
5.853,12695
6.070,12695
6.140,12541
6.205,12195
6.275,12195
6.348,12040
6.414,12349
6.478,12348
6.539,12653
6.604,12847
6.672,13002
6.733,13002
6.801,12695
6.865,12387
7.066,12042
7.140,12736
7.202,12736
7.264,13737
7.324,14045
7.386,14043
7.451,14351
7.516,16002
7.584,19025
7.665,21123
7.729,23490
7.793,25392
7.857,26534
7.917,27638
8.069,28893
8.131,29988
8.204,30781
8.270,30931
8.339,31574
8.403,31724
8.468,32176
8.535,32516
8.597,33275
8.658,33728
8.729,34024
8.789,34177
8.857,34027
9.065,33727
9.128,33767
9.200,34219
9.266,34366
9.325,34519
9.399,34672
9.467,34672
9.531,34818
9.604,34818
9.670,34818
9.738,34672
9.806,34673
9.871,34520
9.938,34214
10.068,34367
10.129,34520
10.189,34818
10.253,34665
10.322,34672
10.388,34217
10.453,34214
10.522,34520
10.585,34366
10.652,34817
10.714,34970
10.777,35163
10.843,34858
11.067,34560
11.130,34520
11.194,34367
11.258,34825
11.329,34825
11.394,34818
11.453,34971
11.515,34971
11.581,35121
11.645,34816
11.713,35161
11.777,34704
11.845,34217
12.070,34369
12.131,34367
12.192,34664
12.257,34817
12.320,34968
12.392,34971
12.459,34817
12.526,34519
12.592,34370
12.657,34520
12.722,34672
12.787,35123
12.854,33538
