timestamp,total_power
.061,11732
.123,11886
1.059,12348
1.117,12696
1.176,13195
1.240,13430
1.303,12774
1.366,12467
1.430,11963
1.494,11965
1.556,11965
1.620,12232
1.682,12233
1.745,12078
1.807,12078
2.068,11773
2.132,11926
2.195,12080
2.258,12233
2.325,12541
2.390,12848
2.447,12847
2.509,13155
2.572,13155
2.635,13000
2.700,13000
2.763,13001
2.833,12540
2.901,12386
3.063,12386
3.125,12694
3.187,12847
3.247,13155
3.309,13309
3.375,13001
3.439,12847
3.510,13001
3.573,13542
3.637,13542
3.700,13696
3.761,13850
3.822,13501
4.066,13349
4.130,13349
4.193,13195
4.259,12846
4.324,12846
4.393,13155
4.453,13155
4.514,13309
4.581,13309
4.643,13463
4.706,13309
4.769,13309
4.837,13000
4.902,12540
5.063,12694
5.128,12847
5.193,13000
5.254,13155
5.314,13309
5.380,13309
5.447,13155
5.513,12847
5.577,12541
5.643,12387
5.706,12696
5.773,12693
5.838,12539
6.071,12541
6.135,12541
6.210,12501
6.274,12347
6.339,12194
6.408,12039
6.475,12193
6.546,12347
6.611,12501
6.681,12499
6.748,12653
6.809,12499
6.874,12193
7.068,11733
7.133,11384
7.203,11885
7.268,12233
7.332,13544
7.395,13697
7.455,13851
7.517,13849
7.588,15656
7.654,17453
7.722,20019
7.784,22231
7.849,24139
7.915,25582
8.066,27145
8.139,28087
8.200,29342
8.267,29832
8.330,30137
8.396,30626
8.462,31117
8.530,31724
8.596,32070
8.661,32518
8.724,32663
8.789,33120
8.850,33117
9.065,32968
9.135,33119
9.199,32975
9.263,33117
9.332,33423
9.399,33727
9.460,33728
9.521,33874
9.581,34367
9.648,34370
9.714,34066
9.783,33567
9.850,33270
10.066,33463
10.138,33615
10.204,33761
10.274,33761
10.339,33270
