timestamp,total_power
.071,11309
.144,11732
1.058,12233
1.119,13042
1.177,13430
1.238,13430
1.301,13276
1.364,12622
1.426,12272
1.495,12120
1.558,12120
1.624,12118
1.690,12078
1.750,12080
1.814,12080
1.876,11773
2.066,11771
2.129,11925
2.196,11925
2.263,12232
2.326,12540
2.390,12693
2.455,12847
2.519,13154
2.584,13463
2.645,13155
2.717,13000
2.780,12694
2.847,12233
3.064,12386
3.128,12693
3.190,13000
3.258,13155
3.322,13309
3.383,13463
3.448,13696
3.511,13696
3.574,13541
3.638,13694
3.701,13848
3.767,13501
3.831,13348
4.064,13348
4.127,13154
4.195,13000
4.258,13000
4.328,12847
4.399,13000
4.463,13154
4.528,13309
4.592,13309
4.657,13309
4.719,13615
4.778,13155
4.848,12693
5.064,12387
5.128,12542
5.193,12538
5.255,12847
5.316,13155
5.382,13309
5.443,13309
5.502,13154
5.566,13002
5.630,12540
5.693,12540
5.757,12695
5.820,12540
6.069,12541
6.167,12540
6.237,12695
6.305,12541
6.370,12541
6.445,12541
6.509,12387
6.572,12387
6.637,12541
6.701,12541
6.761,12655
6.822,12653
6.882,12655
7.064,12233
7.128,12232
7.198,11811
7.262,12621
7.326,12774
7.390,13083
7.453,13929
7.519,16041
7.586,19063
7.655,21429
7.725,23486
7.791,24782
7.855,26073
7.921,27331
8.066,28280
8.131,27936
