timestamp,total_power
.069,11036
.133,10922
1.062,10767
1.124,10961
1.189,11811
1.256,11811
1.317,11463
1.379,11463
1.438,11423
1.501,11423
1.565,10921
1.627,10767
1.692,10419
1.756,9918
1.822,9918
2.068,10379
2.134,10881
2.200,11344
2.261,11691
2.324,11845
2.389,11691
2.452,11845
2.516,11691
2.581,11884
2.645,12039
2.711,12347
2.774,12192
2.846,12039
3.074,12039
3.135,11845
3.200,11884
3.263,11884
3.329,11884
3.395,12039
3.459,12192
3.520,12347
3.583,12345
3.648,12499
3.708,13390
3.771,13196
3.838,12385
4.067,12078
4.133,12232
4.193,12387
4.257,12541
4.325,12539
4.395,12847
4.463,12848
4.527,12539
4.590,12192
4.653,12039
4.718,12193
4.781,12192
4.846,12192
4.906,12039
5.065,12192
5.139,12347
5.204,12039
5.269,12192
5.333,12079
5.399,12232
5.464,12385
5.534,12539
5.599,12499
5.658,12653
5.725,12653
5.792,12499
5.861,12192
6.073,12039
6.138,11885
6.204,12039
6.267,12192
6.332,12192
6.395,12347
6.460,12499
6.526,12499
6.594,12347
6.665,11999
6.732,11845
6.796,11845
6.865,11690
7.078,11999
7.147,12192
7.212,12347
7.283,12307
7.346,11999
7.412,12347
7.478,12231
7.544,13235
7.617,13694
7.683,13694
7.746,13695
7.811,15193
7.872,17757
8.068,19974
8.139,22230
