timestamp,total_power
.067,11924
.132,12079
1.063,12387
1.126,12848
1.185,13390
1.248,13735
1.317,13585
1.380,13082
1.445,12466
1.508,11963
1.571,11963
1.634,11964
1.698,12078
1.762,12233
1.823,12233
2.061,12233
2.125,12078
2.188,12078
2.251,12233
2.317,12231
2.387,12538
2.449,12847
2.510,13000
2.577,13155
2.642,13309
2.703,13155
2.768,13155
2.835,12694
2.903,12079
3.064,12233
3.128,12540
3.191,12847
3.252,12847
3.313,13155
3.373,13155
3.449,13001
3.512,13196
3.580,13390
3.644,13235
3.707,13390
3.771,13696
3.835,13504
4.065,13196
4.132,13349
4.199,13041
4.268,12693
4.334,12695
4.396,12693
4.463,12846
4.528,13001
4.591,13155
4.660,13155
4.724,13309
4.786,13155
4.859,12847
4.923,12387
5.067,12233
5.134,12387
5.198,12540
5.257,12847
5.329,12847
5.391,13000
5.455,13000
5.522,12695
5.585,12193
5.646,12193
5.710,12038
5.777,12193
5.841,12346
6.065,12192
6.124,12347
6.199,12499
6.266,12347
6.334,12193
6.399,12039
6.473,12193
6.537,12348
6.604,12501
6.668,12501
6.733,12653
6.807,12501
6.880,12039
7.063,12039
7.133,11885
7.197,12193
7.267,12387
7.333,13041
7.393,13390
7.457,13545
7.519,13698
7.583,14392
7.650,14889
7.716,15929
7.783,18338
7.848,20860
8.062,22917
8.126,24978
8.190,26727
8.250,27979
8.315,28884
8.379,29678
8.447,30176
8.512,30472
8.577,31423
8.641,31724
8.711,32062
8.775,32363
8.835,32516
9.064,32669
9.130,32822
9.194,32968
9.264,32815
9.328,32966
9.392,33422
9.455,33575
9.522,33568
9.582,33721
9.643,34021
9.709,34214
9.786,33757
9.854,33461
10.066,32965
10.131,33310
10.193,33767
10.257,33912
10.321,33912
10.382,33909
10.445,30546
