timestamp,total_power
.064,12235
.129,12235
1.073,12850
1.130,13349
1.194,13543
1.258,13931
1.324,13430
1.386,13122
1.450,13083
1.516,12930
1.578,12735
1.639,12735
1.698,12736
1.758,12427
1.819,12118
2.063,11773
2.126,11773
2.190,11926
2.255,12387
2.315,12695
2.380,13002
2.443,13154
2.506,13309
2.574,13309
2.642,13154
2.705,13001
2.769,13000
2.838,12847
2.904,12847
3.067,12847
3.129,13154
3.191,13309
3.259,13309
3.324,13154
3.387,13155
3.455,13001
3.519,13541
3.583,14003
3.649,13848
3.708,13848
3.769,14156
3.830,13850
4.062,13195
4.127,13195
4.196,13195
4.259,13041
4.322,13194
4.385,13349
4.450,13503
4.512,13617
4.581,13615
4.652,13463
4.719,13309
4.783,13309
4.847,13002
4.910,12848
5.066,13002
5.127,13155
5.188,13309
5.250,13309
5.315,13155
5.379,13042
5.443,12848
5.505,12542
5.573,12233
5.637,12542
5.701,12387
5.772,12541
5.833,12696
6.066,12849
6.136,12695
6.202,12541
6.267,12541
6.333,12079
6.397,12387
6.464,12542
6.527,12847
6.594,12847
6.659,12847
6.727,12847
6.797,12348
6.862,11885
7.063,11733
7.131,12233
7.194,12736
7.259,13430
7.319,13891
7.393,13737
7.455,13737
7.520,14888
7.584,17000
7.650,19367
7.721,21776
7.787,23525
7.853,25089
8.061,26227
8.122,27633
8.189,29190
8.254,29988
8.317,30475
8.382,30475
8.448,30817
8.511,31421
8.576,31917
8.637,32516
8.700,33120
8.763,33270
8.825,33423
8.898,33119
9.063,33119
9.127,33119
9.192,33727
9.259,34026
9.325,34330
9.389,34479
9.459,34676
9.520,34672
9.583,34672
9.649,34825
9.715,34519
9.785,34217
9.849,34217
10.060,34217
10.127,34369
10.187,34369
10.248,34825
10.317,34672
10.380,34522
10.449,34369
10.519,34370
10.582,34519
10.647,34671
10.716,35121
10.779,34968
10.849,34815
10.910,34367
11.064,34217
11.128,33913
11.195,34066
11.259,34367
11.330,34367
11.397,34673
11.465,34665
11.526,34818
11.590,34519
11.651,34519
11.716,34672
11.784,34519
11.848,34367
12.065,34214
12.129,34366
12.193,34512
12.256,34817
12.318,34816
12.383,34818
12.451,34512
12.520,34511
12.591,34367
12.657,34520
12.721,34672
12.786,34815
12.846,34519
