timestamp,total_power
.061,12235
.125,12233
1.063,12696
1.121,13002
1.186,13236
1.258,13276
1.331,12621
1.396,12467
1.460,12118
1.524,12118
1.586,12272
1.650,12427
1.712,12233
1.772,12233
1.836,11927
2.065,11618
2.129,11773
2.192,11926
2.256,12387
2.321,13195
2.381,13194
2.445,13309
2.510,13309
2.574,13154
2.643,13002
2.707,13155
2.772,13156
2.840,13002
2.905,12848
3.068,13002
3.132,13156
3.192,13154
3.254,13155
3.318,13155
3.389,13002
3.454,13002
3.517,13503
3.583,13851
3.647,13850
3.709,14002
3.784,14156
3.845,13810
4.063,13349
4.127,13196
4.193,13043
4.261,12848
4.325,13154
4.389,13463
4.453,13463
4.516,13617
4.579,13615
4.656,13463
4.725,13002
4.789,13002
4.859,12848
5.067,12695
5.127,12848
5.195,13002
5.261,13309
5.322,13155
5.390,13000
5.455,13001
5.524,13002
5.587,12387
5.657,12541
5.720,12695
5.783,12695
5.849,12695
5.921,12540
6.066,12193
6.135,12193
6.203,12039
6.272,11692
6.341,11732
6.406,12195
6.470,12501
6.534,12655
6.597,12653
6.658,12807
6.718,12501
6.785,12153
6.848,11846
7.066,11691
7.133,12193
7.195,12540
7.266,13234
7.328,14042
7.389,13849
7.453,13851
7.520,14888
7.587,18067
7.655,20168
7.719,22533
7.785,24591
7.850,25889
8.061,26987
8.128,28240
8.195,29342
8.260,29983
8.328,30628
8.393,30625
8.459,31270
8.527,31877
8.589,32215
8.654,32822
8.721,33120
8.787,33423
8.853,33117
8.916,32662
9.065,32669
9.129,32968
9.199,33422
9.263,33727
9.330,33720
9.402,34024
9.472,34024
9.536,34217
9.602,34217
9.670,33913
9.742,33615
9.807,33760
9.874,33759
10.069,33759
10.131,33912
10.192,34065
10.261,34218
10.332,33921
10.399,33767
10.465,33614
10.531,33767
10.597,34064
10.661,34366
10.722,34519
10.788,34519
10.849,34366
11.066,33766
11.133,33615
11.198,33462
11.266,33767
11.334,34064
11.396,34061
11.462,34214
11.525,34366
11.587,34367
11.650,34367
11.715,34519
11.780,34367
11.848,33911
11.912,33607
12.068,33913
12.129,34064
12.198,34367
12.258,34672
12.325,34672
12.395,34519
12.465,34367
12.535,34520
12.604,34214
12.669,34367
12.732,34672
12.796,34818
12.863,34970
