timestamp,total_power
.061,11883
.123,11883
1.060,12192
1.122,12231
1.184,12464
1.246,12967
1.319,12926
1.383,12771
1.460,12577
1.523,12425
1.585,12539
1.646,12077
1.710,12077
1.774,11615
1.842,11615
2.068,11615
2.133,11923
2.194,12078
2.253,12385
2.313,12846
2.378,13000
2.444,12539
2.514,12230
2.580,12539
2.644,12537
2.709,12846
2.774,13152
2.840,13000
2.911,12846
3.061,12692
3.125,12692
3.189,12692
3.252,12537
3.321,12692
3.392,12846
3.458,13152
3.520,14002
3.579,13848
3.642,13808
3.708,13848
3.772,13346
3.838,13194
4.074,12732
4.138,12846
4.202,12846
4.262,13000
4.324,13154
4.382,13306
4.444,13460
4.512,13306
4.575,13460
4.640,13307
4.707,13152
4.771,13307
4.835,13152
4.898,13000
5.062,12692
5.127,12846
5.201,12846
5.264,12538
5.327,12344
5.391,12191
5.458,12383
5.521,12497
5.587,12652
5.657,12498
5.733,12806
5.801,12652
5.864,12190
6.072,12036
6.140,12037
6.208,11884
6.276,12037
6.341,12192
6.407,12344
6.474,12190
6.535,12498
6.601,12150
6.664,11690
6.726,11536
6.792,11423
6.862,11423
7.069,11576
7.133,12231
7.199,12578
7.266,13539
7.335,13540
7.403,13234
7.468,13775
7.533,16499
7.599,19364
7.665,21728
7.730,23783
7.795,22644
