timestamp,total_power
.062,12849
.120,12696
1.061,12696
1.123,12850
1.187,13236
1.250,13430
1.317,13276
1.377,13237
1.437,13237
1.506,12929
1.565,12736
1.624,12581
1.688,12273
1.752,12120
1.819,11967
2.065,12080
2.127,12387
2.188,12541
2.252,12848
2.316,13309
2.383,13310
2.447,13001
2.518,13002
2.586,12849
2.653,13002
2.718,13156
2.783,13463
2.846,13309
2.910,13156
3.064,13155
3.128,13002
3.192,13002
3.254,12848
3.321,13002
3.389,13309
3.452,13503
3.514,14002
3.578,14311
3.646,14156
3.706,14156
3.772,14156
3.836,13850
4.063,13504
4.128,13503
4.193,13503
4.253,13503
4.324,13657
4.386,13808
4.454,13809
4.522,13809
4.588,13503
4.655,13503
4.721,13349
4.786,13503
4.850,13503
4.918,13195
5.066,13349
5.149,13349
5.218,13195
5.280,12887
5.347,12542
5.410,12850
5.474,13002
5.543,12847
5.604,13001
5.672,13156
5.742,13156
5.815,12810
6.067,12503
6.132,12195
6.204,11733
6.275,11887
6.341,12194
6.407,12193
6.471,12502
6.534,12962
6.609,12655
6.674,12308
6.740,12000
6.805,11693
6.868,11539
7.063,11733
7.129,12040
7.188,12696
7.254,13042
7.321,13739
7.385,13585
7.453,13235
7.517,13430
7.582,16043
7.652,18757
7.715,21584
7.774,23793
7.837,25243
7.908,26381
8.063,27791
8.133,28730
8.203,29376
8.267,30329
8.333,30930
8.398,31574
8.461,32176
8.521,32518
8.582,33122
8.641,33273
8.710,33425
8.774,33425
8.846,33274
9.065,33272
9.133,33727
9.194,34177
9.259,34520
9.320,34519
9.390,34672
9.456,34520
9.522,34367
9.586,34520
9.650,34672
9.715,34672
9.784,34672
9.846,34519
10.066,34519
10.131,34519
10.195,34367
10.272,34367
10.336,34217
10.402,34217
10.468,34366
10.532,34519
10.596,34672
10.666,34817
10.728,35120
10.799,34818
10.867,34519
10.932,33913
11.068,33615
11.133,33913
11.198,34219
11.261,34672
11.327,34818
11.388,34818
11.449,34968
11.517,34818
11.584,34366
11.651,34213
11.715,34665
11.779,34665
11.848,34970
12.089,34665
12.154,34665
12.218,34816
12.285,34815
12.352,34818
12.426,34665
12.494,34665
12.562,34817
12.631,34665
12.695,34818
12.764,34971
12.824,35119
12.890,34817
13.069,33575
