timestamp,total_power
.060,12038
.126,12038
1.058,12501
1.118,13155
1.187,13082
1.248,12967
1.312,12312
1.378,12117
1.441,11963
1.504,12118
1.573,12232
1.634,12078
1.697,12078
1.761,11926
1.821,11771
2.061,11463
2.124,11770
2.190,12386
2.254,12539
2.317,12846
2.385,13000
2.449,13154
2.510,13309
2.578,13154
2.649,13154
2.717,13000
2.781,13000
2.849,12846
3.068,12692
3.132,13000
3.193,13154
3.261,13307
3.325,13154
3.390,12846
3.454,12537
3.517,12691
3.580,13347
3.644,13849
3.704,13848
3.776,14002
3.837,13848
3.901,13346
4.066,13040
4.129,12846
4.193,12691
4.260,13000
4.328,13000
4.389,13152
4.450,13307
4.513,13461
4.580,13461
4.643,13307
4.712,13309
4.776,13154
4.844,13000
5.063,13000
5.124,13154
5.192,13309
5.256,13461
5.327,13615
5.394,13307
5.458,13155
5.523,12693
5.586,12693
5.648,12847
5.711,12848
5.774,13000
5.834,12808
6.066,12346
6.131,12192
6.198,12038
6.263,12039
6.330,12038
6.406,12346
6.470,12346
6.538,12653
6.605,12653
6.672,12499
6.732,12499
6.793,12499
6.865,12039
7.071,11731
7.135,11884
7.198,12232
7.264,12539
7.328,13390
7.392,13694
7.461,13694
7.529,13697
7.596,14083
7.660,14966
7.723,17491
7.789,20513
7.853,22571
7.916,21730
