timestamp,total_power
.065,11577
.135,11577
1.064,11924
1.123,12772
1.197,13428
1.259,13583
1.326,13542
1.390,13235
1.453,12732
1.516,12579
1.578,12579
1.648,12733
1.725,12692
1.794,13001
1.860,13001
2.063,13001
2.134,13153
2.199,13153
2.266,13155
2.334,12846
2.402,12846
2.474,13000
2.545,13154
2.607,13154
2.670,13460
2.731,13922
2.801,13922
2.868,13768
3.063,13307
3.128,13461
3.191,13614
3.252,13768
3.316,13768
3.378,13920
3.442,14268
3.506,14654
3.573,14348
3.640,14002
3.703,14002
3.772,14156
3.842,14156
3.910,13808
4.062,13808
4.128,13962
4.190,13808
4.258,13615
4.325,13152
4.393,13155
4.460,13000
4.530,13154
4.601,13462
4.664,13307
4.730,13614
4.797,13922
4.864,13461
5.064,13000
5.128,12846
5.192,12846
5.255,13040
5.319,13461
5.385,13461
5.455,13615
5.523,13614
5.592,13460
5.664,13306
5.728,13460
5.793,13461
5.860,13154
6.066,13000
6.148,13000
6.215,13000
6.279,13000
6.348,12846
6.415,13000
6.486,12846
6.550,13155
6.616,13152
6.681,13155
6.744,13307
6.808,13307
6.870,13307
7.068,12846
7.131,12344
7.196,12499
7.268,12886
7.334,13539
7.408,13848
7.473,13847
7.545,14848
7.608,16459
7.671,19173
7.735,21731
7.798,23484
7.863,22531
