timestamp,gpu_power
.001004964,103.54
.048724493,72.26
.186961879,65.71
.237864744,65.71
.285435828,65.71
.332260755,64.82
.378460834,64.82
.424384187,65.14
.471624209,65.14
.517037633,65.75
.565600276,65.75
.612105043,65.64
.658372502,65.64
.709304366,65.51
.755355063,65.51
.799880268,65.42
.848644897,65.42
.894584416,65.57
.941782515,65.57
.987890318,65.57
1.034255787,65.52
1.080179904,65.52
1.126397968,65.42
1.173131359,65.42
1.220212400,65.26
1.266521698,65.26
1.312775832,65.21
1.358861104,65.21
1.404642222,65.21
1.450401095,65.21
1.496137048,65.21
1.543257734,65.21
1.589842378,65.21
1.636253695,65.19
1.682412631,65.19
1.727959587,65.06
1.774583048,65.06
1.819361454,65.13
1.866107401,65.13
1.912482063,65.04
1.959045581,65.04
2.005363188,65.06
2.052244049,65.06
2.098514150,65.03
2.143543516,65.03
2.189318976,65.03
2.236136165,65.24
2.281737036,65.24
2.327897849,65.09
2.376063123,65.09
2.422051596,65.13
2.468265202,65.13
2.517409873,65.16
2.563768004,65.16
2.609571996,65.84
2.657265443,65.84
2.702283331,65.30
2.748194849,65.30
2.794450123,65.30
2.839983778,65.18
2.885559338,65.18
2.931648172,65.20
2.977450640,65.20
3.023816331,65.21
3.069781884,65.21
3.115521565,65.35
3.161155881,65.35
3.207199970,65.37
3.252306274,65.37
3.299343126,65.37
3.345522017,65.27
3.391589282,65.27
3.437242452,65.45
3.481772167,65.45
3.527762638,65.28
3.574813458,65.28
3.623123257,65.21
3.669419402,65.21
3.715395289,65.35
3.761593126,65.35
3.807884184,65.28
3.853665392,65.28
3.899016658,65.28
3.945778580,65.35
3.992000513,65.35
4.038230405,65.18
4.084580170,65.18
4.131439516,65.33
4.177563115,65.33
4.224579110,65.14
4.270848081,65.14
4.316695019,65.26
4.366066093,65.26
4.413047328,68.94
4.459625540,68.94
4.507732397,79.35
4.553422755,79.35
4.599127700,79.35
4.647118931,116.34
4.693299603,116.34
4.738774337,182.68
4.783922808,182.68
4.828915895,184.31
4.875477182,184.31
4.920881166,104.58
4.967641403,104.58
5.013402932,102.97
5.060702869,102.97
