timestamp,total_power
.017,11740
.034,11740
.053,12139
.119,12240
.188,12139
.255,12240
.321,12139
.396,12240
.656,11740
.731,12139
.797,12240
.863,12139
.931,12139
.996,12139
1.065,12139
1.130,12139
1.199,12139
1.267,12240
1.334,12139
1.402,12139
1.645,12038
1.713,12139
1.781,12139
1.851,12038
1.918,12139
1.986,12139
2.055,12139
2.122,12139
2.189,11639
2.258,11740
2.329,11740
2.401,11740
2.627,11740
2.695,11740
2.766,11639
2.834,11639
2.902,11740
2.970,11740
3.035,11639
3.103,11740
3.170,11740
3.239,11639
3.307,11740
3.380,11639
3.645,11740
3.713,11740
3.782,11639
3.853,11740
3.919,11740
3.987,11639
4.054,11639
4.125,11639
4.190,11639
4.258,11639
4.326,11639
4.401,11740
4.587,11740
4.654,11740
4.724,11740
4.794,12240
4.867,12538
4.944,11740
5.017,12240
5.082,12442
5.153,12643
5.221,12244
5.290,12845
5.359,12946
5.427,13047
5.648,12345
5.716,12244
5.779,12244
5.843,12244
5.909,12143
5.975,12043
6.039,12043
6.104,12244
6.176,12345
6.245,12345
6.310,12446
6.392,13344
6.484,16441
6.680,26640
6.749,28540
6.816,30838
6.884,32635
6.949,34543
7.017,35841
7.084,37241
7.154,36251
7.226,32860
7.292,29959
7.359,27057
7.441,24655
7.643,20142
