timestamp,total_power
.015,11839
.041,11839
.112,11839
.182,11839
.255,12137
.321,12238
.387,12137
.453,11740
.523,11740
.590,11740
.659,11739
.916,11740
.986,12137
1.052,12137
1.120,11738
1.188,11740
1.254,11740
1.323,11740
1.388,11740
1.460,12139
1.525,12038
1.596,12139
1.666,12139
1.912,12038
1.984,12139
2.051,12139
2.119,12139
2.184,12139
2.249,12139
2.319,12139
2.386,12139
2.453,12139
2.521,12139
2.588,12139
2.656,12037
2.919,12037
2.988,12136
3.057,12138
3.127,12037
3.191,12138
3.260,12136
3.327,12136
3.393,12136
3.458,12035
3.525,12137
3.595,12137
3.662,12436
3.864,12437
3.932,12434
4.003,12434
4.070,12138
4.139,12138
4.203,12037
4.272,12137
4.339,12137
4.406,12036
4.472,12137
4.548,12137
4.636,12137
4.711,12137
4.918,11840
4.986,12440
5.059,12642
5.128,12244
5.194,12944
5.264,12946
5.331,13047
5.401,12946
5.469,12446
5.540,12345
5.610,12244
5.681,12244
5.916,12043
5.985,12143
6.051,12743
6.117,12744
6.183,12446
6.257,12944
6.325,14554
6.394,18349
6.464,22040
6.530,25634
6.600,28040
6.666,29939
6.835,33942
6.939,36230
7.006,36741
7.079,34259
7.148,31359
7.217,28057
7.287,26056
7.362,23953
7.429,21654
7.503,20537
