timestamp,total_power
.014,12036
.081,12535
.147,12436
.219,12535
.460,12535
.527,12636
.595,12535
.666,12434
.734,12535
.801,12535
.871,12434
.937,12535
1.007,12535
1.075,12137
1.144,12137
1.214,12137
1.280,12136
1.454,11738
1.525,12238
1.592,12238
1.661,12137
1.727,11637
1.797,11637
1.864,11738
1.931,11637
2.001,11738
2.072,11738
2.140,11637
2.207,11738
2.471,11637
2.539,11738
2.608,11738
2.679,11738
2.744,11738
2.811,11738
2.879,11637
2.947,11637
3.016,11637
3.082,11637
3.152,11637
3.223,11637
3.450,11738
3.516,11637
3.587,11738
3.651,11738
3.722,11637
3.790,11739
3.856,11738
3.924,11638
3.990,11739
4.059,11738
4.129,11637
4.196,11637
4.264,12035
4.487,11639
4.554,11738
4.620,11738
4.687,11637
4.757,11738
4.825,11637
4.903,12137
4.971,12637
5.042,12137
5.111,12137
5.180,12339
5.249,13040
5.489,12944
5.558,13045
5.632,12946
5.699,12446
5.767,12345
5.837,12244
5.904,12244
5.970,12244
6.040,12143
6.109,12043
6.178,12043
6.248,12243
6.406,13143
6.508,13743
6.581,15241
6.645,18544
6.713,22338
6.777,25937
6.843,28337
6.910,29344
6.978,26959
7.052,24958
7.124,22956
7.188,20955
7.258,19843
