timestamp,total_power
.017,11738
.117,11738
.185,11738
.251,11738
.319,12138
.386,11739
.454,12138
.521,11739
.589,11738
.659,11738
.725,11738
.789,11738
.855,11738
.933,11738
1.118,11738
1.184,11738
1.250,11738
1.314,11738
1.379,11738
1.445,11738
1.510,11738
1.577,11738
1.641,11637
1.706,11738
1.772,11738
1.837,11637
1.904,11738
2.122,11740
2.187,11740
2.253,11739
2.320,11740
2.386,11739
2.455,11738
2.520,11738
2.585,11738
2.654,11738
2.719,11738
2.783,11536
2.848,11536
2.914,11738
3.121,11738
3.189,11738
3.254,11738
3.317,11738
3.386,11738
3.453,11738
3.517,11738
3.581,11738
3.649,11738
3.718,11738
3.782,11637
3.849,11738
3.913,11738
4.120,11536
4.187,11637
4.255,11738
4.321,11637
4.389,11637
4.453,11738
4.521,11637
4.585,11637
4.654,11738
4.717,11637
4.797,12137
4.867,11738
4.940,11738
5.143,12041
5.216,12242
5.283,12242
5.355,12444
5.422,12646
5.490,12545
5.558,12444
5.625,12444
5.693,12242
5.760,12242
5.829,12242
5.902,12242
6.046,12041
6.145,12242
6.215,12343
6.282,12343
6.352,12444
6.422,13444
6.500,16848
6.566,20540
6.637,23836
6.699,26533
6.766,28837
6.829,30736
6.900,32533
7.123,37528
7.187,38039
7.252,38438
7.321,39337
7.383,39736
7.449,40336
7.516,40735
7.578,41123
7.648,41623
7.714,42033
7.778,42033
7.844,42034
7.913,40647
8.131,29655
8.204,27254
8.273,24347
8.339,23245
8.425,21037
