timestamp,total_power
.016,11740
.054,11841
.120,11841
.197,11740
.265,11841
.332,12139
.402,12240
.469,11740
.537,11740
.606,11740
.670,11740
.901,11639
.970,11740
1.041,11740
1.106,11841
1.175,11740
1.244,11739
1.312,11739
1.383,11740
1.453,11739
1.522,11738
1.590,11639
1.660,11637
1.839,11639
1.909,11740
1.982,11739
2.050,11740
2.119,11740
2.188,11740
2.255,11740
2.323,11740
2.392,11740
2.459,11740
2.534,11740
2.601,11740
2.669,11740
2.901,11639
2.968,11639
3.040,11639
3.109,11740
3.177,11639
3.246,11740
3.313,11740
3.382,11639
3.450,11740
3.520,11639
3.593,11639
3.664,11740
3.903,11639
3.970,11639
4.039,11639
4.110,11639
4.178,11639
4.247,11639
4.319,11639
4.386,11740
4.451,11639
4.522,11639
4.588,11740
4.661,11639
4.884,11639
4.953,11638
5.036,11639
5.111,11841
5.186,12043
5.257,12643
5.319,12643
5.386,12844
5.453,12946
5.522,12946
5.592,12845
5.662,12845
5.902,12143
5.966,12143
6.034,12143
6.103,12143
6.171,12043
6.239,12641
6.305,12743
6.374,12744
6.451,12944
6.525,14944
6.588,19147
6.658,22842
6.808,19858
6.916,17743
6.992,17140
7.059,16039
7.131,15640
