timestamp,total_power
.017,11137
.033,11738
.159,11738
.231,11339
.295,11738
.366,11738
.434,12137
.502,11738
.569,11738
.637,11738
.703,11738
.772,11738
.840,11738
.908,11738
.980,11738
1.197,11738
1.269,11738
1.334,11738
1.401,11738
1.472,11738
1.541,11738
1.608,11738
1.675,11637
1.743,11637
1.808,11738
1.876,11637
1.950,11738
2.190,11638
2.256,11637
2.324,11738
2.392,11637
2.460,11738
2.524,11738
2.591,12136
2.658,12136
2.728,12136
2.797,12136
2.865,12035
2.933,12035
3.156,12035
3.223,11738
3.296,12035
3.363,11738
3.431,11738
3.498,11637
3.565,11738
3.632,11738
3.700,11738
3.767,11738
3.840,11637
3.908,11738
3.973,11738
4.191,11536
4.260,11637
4.327,11637
4.396,11536
4.465,11536
4.533,11637
4.600,11536
4.669,11536
4.735,11738
4.804,11536
4.881,12137
4.960,12536
5.195,12041
5.261,12641
5.328,12243
5.397,13242
5.471,13243
5.534,12946
5.609,12446
5.677,12446
5.743,12244
5.812,12244
5.881,12244
5.951,12243
6.186,12042
6.255,12641
6.321,12641
6.390,12742
6.467,13742
6.528,16238
6.598,17537
6.670,16642
6.737,16044
6.805,15440
6.873,14839
6.939,14339
7.114,14036
