timestamp,total_power
.014,11738
.030,11738
.053,11738
.122,12137
.196,12137
.260,12137
.407,12238
.534,12137
.602,12137
.668,12238
.736,11738
.802,12238
.868,11738
.939,12238
1.003,11738
1.070,11738
1.139,11738
1.205,11738
1.273,11839
1.532,11738
1.600,11738
1.668,11637
1.732,11738
1.799,11738
1.870,11738
1.934,11738
2.001,11738
2.071,11738
2.136,11738
2.205,11738
2.270,11738
2.501,11738
2.570,11839
2.638,11738
2.708,11738
2.774,11637
2.840,11637
2.907,11738
2.975,11637
3.043,11637
3.107,11738
3.177,11637
3.246,11738
3.311,11738
3.535,11637
3.604,11738
3.671,11738
3.739,11738
3.806,11738
3.874,11738
3.940,11637
4.008,11637
4.074,11637
4.141,11637
4.205,11637
4.278,11637
4.445,11738
4.546,11637
4.610,11738
4.676,11738
4.751,12137
4.827,12137
4.904,11738
4.973,11738
5.042,11940
5.110,12242
5.179,12242
5.246,12444
5.319,12944
5.549,12843
5.615,12742
5.681,12742
5.747,12641
5.812,12641
5.878,12641
5.944,12540
6.011,12441
6.085,12641
6.153,12742
6.221,12743
6.296,13242
6.433,17244
6.564,25133
6.634,27431
6.704,29336
6.773,31634
6.840,33431
6.908,34933
6.975,36231
7.042,37130
7.113,38039
7.184,38938
7.259,38939
7.328,39438
7.529,41235
7.597,41236
7.664,41634
7.737,42134
7.805,42134
7.875,39749
7.945,35559
8.013,32158
8.084,29256
8.148,26753
8.227,24347
8.314,22447
