timestamp,total_power
.016,11740
.033,11740
.054,11740
.118,11740
.185,11740
.252,11740
.421,12240
.513,12139
.580,11740
.645,12240
.710,12139
.774,12139
.839,12139
.904,11740
.971,12139
1.037,11740
1.101,11740
1.168,11740
1.234,11740
1.297,11739
1.519,11740
1.584,11740
1.650,11639
1.717,11740
1.784,11740
1.849,11639
1.917,11740
1.984,11740
2.054,11638
2.118,11740
2.184,11639
2.251,11740
2.317,11738
2.514,11638
2.582,11637
2.648,11738
2.712,11738
2.777,11638
2.842,11639
2.907,11639
2.974,11638
3.037,11639
3.106,11639
3.170,11639
3.235,11639
3.301,11740
3.528,11740
3.593,11639
3.664,11639
3.733,11740
3.797,11739
3.864,11740
3.928,11740
3.996,11639
4.064,11639
4.131,11639
4.202,11538
4.266,11637
4.516,11639
4.580,11639
4.646,11740
4.714,11740
4.781,11740
4.855,12139
4.927,12139
4.997,11740
5.065,11738
5.138,12339
5.203,12641
5.286,12641
5.527,12946
5.600,12946
5.669,12446
5.736,12345
5.808,12244
5.874,12244
5.940,12143
6.009,12143
6.077,12043
6.145,12043
6.212,12641
6.284,12742
6.455,13742
6.524,15738
6.589,19542
6.654,23235
6.724,21854
6.787,20752
6.854,19651
6.927,18142
6.998,17141
7.065,16039
7.146,15640
