timestamp,total_power
.017,11339
.035,11340
.062,11738
.128,11740
.200,11740
.262,11740
.338,12138
.530,11639
.596,12038
.664,12139
.729,11740
.798,12139
.869,11740
.934,11740
1.001,11740
1.068,11639
1.135,11740
1.202,11740
1.268,11740
1.538,11639
1.605,11637
1.674,11639
1.739,11740
1.805,11639
1.875,11639
1.943,11740
2.008,11639
2.079,11740
2.150,11740
2.219,11639
2.287,11740
2.498,11740
2.565,11740
2.635,12139
2.701,11740
2.769,11740
2.836,11639
2.904,11740
2.972,11639
3.039,11639
3.108,11739
3.177,11637
3.248,11637
3.318,11738
3.550,11637
3.618,11738
3.687,11738
3.754,11637
3.824,11738
3.892,11738
3.959,11637
4.029,11637
4.098,11637
4.164,11637
4.235,11637
4.309,12036
4.542,12037
4.612,12138
4.676,12037
4.757,12137
4.831,12139
4.896,11740
4.964,11740
5.033,11942
5.099,12244
5.167,12244
5.236,12845
5.304,13345
5.563,12345
5.632,12345
5.700,12244
5.767,12244
5.841,12143
5.908,12143
5.975,12043
6.046,12043
6.114,12642
6.180,12643
6.244,12744
6.313,13343
6.451,18145
6.544,23736
6.610,26538
6.676,28938
6.743,28853
6.811,26959
6.876,24856
6.940,23254
7.007,21753
7.072,20141
7.141,19238
