timestamp,total_power
.016,11339
.034,11738
.052,11738
.123,11738
.192,11738
.260,11738
.328,11738
.396,11738
.465,11738
.530,11738
.599,11738
.811,11739
.879,11739
.945,11740
1.014,11740
1.084,11639
1.149,11740
1.217,11740
1.284,11740
1.356,11740
1.423,11740
1.491,11740
1.559,11740
1.812,11538
1.881,11538
1.947,11639
2.015,11536
2.084,11739
2.150,11739
2.222,11638
2.288,11738
2.356,11638
2.426,11739
2.490,11639
2.564,11637
2.755,11536
2.821,11537
2.892,11537
2.961,11639
3.028,11538
3.096,11639
3.164,11639
3.232,11538
3.300,11740
3.367,11538
3.433,11538
3.506,11740
3.574,11538
3.813,11538
3.884,11740
3.950,11538
4.022,11537
4.089,11537
4.159,11537
4.228,11537
4.294,11537
4.364,11538
4.430,11537
4.497,11537
4.571,11536
4.788,11639
4.859,11738
4.928,12139
4.996,12038
5.063,12139
5.131,12341
5.193,12543
5.261,12543
5.330,12843
5.395,12845
5.464,12845
5.534,12845
5.596,12845
5.796,12243
5.861,12041
5.926,12041
5.992,12041
6.057,12041
6.124,12041
6.193,12041
6.260,12641
6.328,13040
6.392,13040
6.463,14141
6.529,17434
6.603,18039
6.812,15740
6.878,15139
6.945,14538
7.015,14536
