timestamp,total_power
.017,11339
.120,11839
.188,11738
.255,11839
.325,11738
.393,12137
.458,12137
.539,11738
.606,11738
.672,11739
.738,11740
.805,11740
.878,11740
1.044,11740
1.140,11740
1.207,11740
1.276,11740
1.343,11740
1.413,11740
1.477,11740
1.544,11740
1.610,11740
1.675,11740
1.742,11740
1.811,11740
1.882,11740
2.150,11738
2.214,11738
2.286,11738
2.352,11739
2.424,11739
2.490,11739
2.560,11738
2.628,11739
2.699,11739
2.767,11739
2.833,11639
2.900,11739
3.115,11740
3.184,11740
3.252,12139
3.318,11740
3.386,12139
3.454,12138
3.522,12138
3.590,12138
3.657,12138
3.725,12138
3.796,12138
3.864,12139
3.937,12136
4.134,12038
4.201,12138
4.272,12136
4.342,12037
4.410,12139
4.478,12139
4.546,12038
4.612,12139
4.680,12139
4.751,12535
4.820,12137
4.898,12139
5.041,12240
5.176,12643
5.243,12643
5.312,13243
5.382,13446
5.450,13446
5.522,13244
5.590,12446
5.656,12244
5.725,12244
5.796,12244
5.863,12244
5.930,12643
6.149,12641
6.219,12642
6.286,12743
6.354,12843
6.426,14444
6.492,18244
6.555,21837
6.622,25133
6.686,27829
6.751,30634
6.815,32432
6.883,33831
7.107,38836
7.174,39336
7.241,39735
7.304,40235
7.369,41133
7.433,42032
7.497,42032
7.562,42534
7.626,42933
7.690,43332
7.765,43332
7.832,43332
7.897,39458
8.151,28350
8.220,26450
