timestamp,total_power
.015,11339
.032,11339
.052,11738
.119,11738
.182,11738
.247,11738
.313,11738
.380,11738
.448,12137
.657,12137
.723,12137
.787,12137
.851,12137
.917,12137
.982,12137
1.047,12137
1.114,12137
1.181,12137
1.246,12137
1.311,12137
1.375,12137
1.441,12137
1.661,11739
1.729,12138
1.793,12138
1.858,12138
1.922,12137
1.987,11738
2.051,11738
2.119,11738
2.181,11738
2.249,11738
2.316,11738
2.379,12137
2.448,12137
2.680,11738
2.747,12137
2.819,11738
2.887,11637
2.956,11738
3.022,11738
3.092,11637
3.159,11738
3.225,11738
3.293,11738
3.363,11738
3.434,11738
3.628,11738
3.699,11738
3.765,11738
3.834,11738
3.904,11738
3.970,11738
4.041,11738
4.106,11637
4.175,11536
4.244,11738
4.312,11637
4.375,11536
4.448,11738
4.648,11738
4.715,11738
4.789,12137
4.864,12137
4.936,12137
5.005,11738
5.071,11940
5.139,12142
5.205,12242
5.274,12343
5.345,12843
5.413,12944
5.485,13343
5.692,12242
5.760,12242
5.826,12244
5.895,12244
5.967,12043
6.033,12043
6.105,12043
6.177,12641
6.243,12744
6.309,12446
6.377,12845
6.445,14343
6.670,26140
6.735,28439
6.804,30338
6.870,32245
6.936,33942
7.002,34942
7.068,36240
7.134,37242
7.198,38141
7.266,38540
7.334,39040
7.400,39838
7.468,40837
7.666,41736
7.729,42135
7.796,41736
7.864,42135
7.933,39260
8.003,35169
8.070,32166
8.137,29257
8.202,27153
8.271,24852
8.344,22851
