timestamp,total_power
.015,11740
.032,11341
.052,11740
.119,11740
.187,11740
.253,11740
.323,11740
.392,12139
.617,11639
.683,12139
.751,12139
.819,12139
.885,11740
.956,11740
1.019,11740
1.089,11740
1.157,11740
1.223,11740
1.290,11740
1.356,11740
1.423,11740
1.644,11639
1.715,11639
1.779,11740
1.846,11740
1.914,11740
1.979,11740
2.047,11639
2.113,11740
2.179,11740
2.252,11740
2.315,11740
2.380,11740
2.641,11740
2.709,11740
2.780,11740
2.847,11639
2.914,11639
2.982,11740
3.048,11639
3.117,11639
3.182,11740
3.249,11639
3.318,11639
3.386,11740
3.645,11639
3.713,11740
3.777,11740
3.847,11740
3.913,11740
3.982,11740
4.050,11639
4.115,11639
4.183,11639
4.256,11639
4.320,11639
4.392,11639
4.639,11639
4.703,11738
4.769,11738
4.848,12137
4.920,12536
4.992,11738
5.062,12137
5.128,12339
5.197,12541
5.265,12642
5.332,12843
5.404,12843
5.602,12446
5.670,12345
5.740,12345
5.803,12244
5.868,12244
5.936,12244
6.004,12143
6.069,12043
6.134,12043
6.208,12244
6.277,12345
6.343,12345
6.413,12843
6.595,19143
6.694,24343
6.759,27039
6.826,28938
6.893,31237
6.960,33043
7.029,34442
7.094,35740
7.164,36639
7.236,35251
7.307,32360
7.372,29459
7.440,27057
7.681,20652
