timestamp,total_power
.016,11739
.034,11740
.053,11739
.120,11740
.189,12139
.257,12240
.430,12240
.526,12139
.592,12139
.659,12240
.726,12139
.794,12139
.858,12139
.926,12139
1.000,12138
1.069,12138
1.137,11740
1.209,11740
1.281,11841
1.512,11740
1.581,11739
1.649,11740
1.715,11740
1.781,11740
1.850,11639
1.918,11740
1.985,11740
2.057,11740
2.124,11740
2.192,11740
2.266,11740
2.505,11740
2.577,11740
2.646,11740
2.713,11740
2.779,11639
2.846,11639
2.914,11740
2.979,11740
3.047,11638
3.117,11740
3.186,11740
3.255,11638
3.515,11740
3.583,11740
3.654,11740
3.722,11740
3.789,11740
3.856,11740
3.925,11740
3.990,11638
4.060,11639
4.126,11639
4.197,11738
4.268,11639
4.529,11639
4.600,11738
4.665,12138
4.738,12139
4.815,12138
4.881,12139
4.948,12139
5.020,12139
5.087,12440
5.153,12641
5.222,12643
5.292,12843
5.550,12446
5.613,12744
5.683,12744
5.753,12643
5.826,12643
5.892,12542
5.961,12542
6.029,12442
6.097,12442
6.169,12244
6.237,12345
6.307,12845
6.461,14944
6.567,21440
6.634,24337
6.702,27033
6.770,29338
6.840,31237
6.908,33933
6.978,34933
7.045,36231
7.116,37529
7.187,34650
7.257,31860
7.321,29357
7.553,22053
7.629,20647
