timestamp,total_power
.017,11339
.035,11339
.056,11738
.124,11738
.195,11738
.262,11839
.480,11740
.549,11740
.618,11639
.684,12139
.751,11740
.821,11740
.888,11740
.957,11740
1.025,11739
1.098,11638
1.164,11739
1.231,11738
1.434,11740
1.502,11739
1.574,11639
1.641,11639
1.711,11639
1.777,11740
1.846,11639
1.917,11740
1.986,11740
2.053,11638
2.123,11740
2.191,11638
2.262,11738
2.480,11740
2.544,11740
2.613,11740
2.685,11740
2.753,11639
2.819,11639
2.885,11639
2.954,11639
3.021,11638
3.088,11638
3.158,11738
3.236,11637
3.470,11638
3.536,11739
3.607,11637
3.677,12136
3.745,12136
3.813,12035
3.882,12136
3.949,12136
4.015,12035
4.083,12036
4.149,12035
4.222,12035
4.483,11638
4.552,11637
4.621,11637
4.689,11738
4.757,11738
4.832,12137
4.901,12238
4.974,11740
5.044,11739
5.115,11839
5.179,12144
5.243,12244
5.510,12946
5.584,12547
5.653,12446
5.720,12345
5.783,12744
5.849,12643
5.918,12643
5.981,12542
6.045,12442
6.114,12441
6.184,12242
6.255,12742
6.406,13242
6.519,14343
6.585,17237
6.659,20940
6.730,21849
6.800,20055
6.870,18954
6.938,17843
7.005,16741
7.074,16140
7.142,15640
