timestamp,total_power
.061,12387
.121,12079
1.061,12233
1.125,12233
1.188,12928
1.250,13276
1.314,13430
1.383,13082
1.443,13082
1.502,12773
1.565,12272
1.627,12118
1.691,11771
1.754,11771
1.817,11926
1.883,11926
2.063,12233
2.123,12386
2.182,12695
2.242,12695
2.307,13194
2.371,13040
2.437,13040
2.499,13154
2.568,13349
2.635,13309
2.703,13463
2.763,13615
2.827,13309
3.071,13001
3.135,12847
3.199,13002
3.261,12847
3.324,13000
3.386,13309
3.450,13309
3.511,13963
3.576,14351
3.639,14002
3.702,13850
3.766,13543
3.831,13195
4.064,13195
4.131,13195
4.193,13349
4.262,13349
4.325,13463
4.389,13309
4.457,13309
4.527,13154
4.590,13001
4.655,13154
4.719,13309
4.785,13309
4.843,13154
5.068,13154
5.133,13000
5.198,13002
5.259,12693
5.323,12540
5.384,12539
5.448,12693
5.508,12847
5.582,13001
5.642,12846
5.702,12846
5.770,12693
5.832,12233
5.895,11926
6.072,12079
6.143,12386
6.209,12540
6.280,12539
6.346,12653
6.411,12653
6.478,12541
6.542,12347
6.610,12193
6.679,12193
6.742,12347
6.809,12501
6.872,12193
7.062,12347
7.127,12848
7.193,13082
7.261,13276
7.330,13276
7.395,13123
7.460,13470
7.524,16349
7.586,19674
7.654,22231
7.720,24290
7.785,25736
7.849,26534
8.065,27484
8.130,28433
8.198,29381
8.262,30475
8.323,30930
8.395,31572
8.461,32183
8.522,32215
8.587,32365
8.650,32516
8.718,32669
8.783,32975
8.846,32815
8.912,32968
9.075,33119
9.136,33269
9.196,33721
9.266,33873
9.333,33608
9.398,33574
9.463,33767
9.529,33767
9.595,33911
9.664,34214
9.728,34215
9.798,34218
9.866,34067
10.066,33462
10.130,33462
10.194,33121
