timestamp,total_power
.061,11578
.123,11423
1.059,11925
1.122,12078
1.184,12733
1.244,13430
1.305,13276
1.366,12927
1.424,12619
1.491,12427
1.557,12118
1.620,11771
1.683,11926
1.746,11773
1.811,11771
2.060,11927
2.121,11926
2.184,12232
2.249,12541
2.313,12386
2.383,12386
2.451,12386
2.519,12540
2.587,12847
2.654,13000
2.716,13155
2.775,13463
2.844,13156
2.912,12386
3.063,12233
3.127,12233
3.191,12386
3.255,12539
3.316,13000
3.379,13155
3.443,13309
3.503,13809
3.568,14043
3.632,13696
3.698,13543
3.764,13541
3.832,13501
4.077,13348
4.140,13503
4.202,13503
4.264,13617
4.329,13309
4.398,13309
4.466,13154
4.530,13154
4.593,13309
4.658,13463
4.720,13463
4.779,13463
4.840,13463
5.065,12847
5.132,12386
5.198,12540
5.264,12695
5.327,12693
5.390,12847
5.452,12847
5.519,13001
5.579,13000
5.648,13000
5.713,12848
5.779,12540
5.848,12078
6.070,11926
6.145,12078
6.226,12233
6.304,12233
6.373,12347
6.444,12501
6.515,12347
6.586,12541
6.655,12193
6.718,12193
6.783,12348
6.848,12347
6.910,12348
6.979,12040
7.063,12348
7.128,12541
7.196,11845
7.263,11846
7.327,12193
7.392,12347
7.458,12695
7.524,13040
7.583,14348
7.647,17073
7.711,19939
7.770,22038
7.836,23832
8.071,25240
8.137,26840
8.203,27934
8.266,29189
8.329,29832
8.392,30739
8.459,31075
8.527,31571
8.594,31869
8.659,31911
8.726,32059
8.791,32516
8.859,32782
