timestamp,total_power
.063,11772
.125,11618
1.061,11925
1.127,12079
1.191,12773
1.252,13276
1.319,13121
1.389,12929
1.450,12774
1.513,12581
1.576,12272
1.643,11771
1.705,11773
1.768,11773
1.832,11926
1.899,11926
2.068,11924
2.129,12232
2.193,12540
2.257,12541
2.324,12693
2.397,12887
2.465,13000
2.531,13154
2.600,13309
2.664,13463
2.725,13463
2.794,13617
2.855,13000
3.065,12693
3.130,12540
3.193,12540
3.257,12847
3.324,13000
3.389,13463
3.453,13615
3.512,14311
3.576,14157
3.643,13696
3.707,13543
3.771,13349
3.835,13195
4.067,13195
4.137,13349
4.200,13504
4.264,13309
4.328,13309
4.391,13309
4.456,13309
4.522,13154
4.586,13154
4.652,13309
4.715,13309
4.778,13309
4.844,13155
5.066,13001
5.129,12849
5.192,12387
5.255,12387
5.317,12386
5.382,12541
5.446,12693
5.506,12848
5.570,12847
5.633,13000
5.695,12847
5.761,12501
5.824,12193
5.887,11886
6.072,12039
6.138,12039
6.201,12192
6.272,12347
6.337,12499
6.403,12499
6.470,12345
6.534,12347
6.602,12192
6.668,12232
6.732,12347
6.796,12347
6.857,12192
7.062,12347
7.132,12693
7.196,12694
7.260,13235
7.324,13430
7.388,13276
7.455,13390
7.519,15694
7.580,18563
7.641,21276
7.705,23486
7.772,24937
7.835,25885
8.063,27180
8.132,27935
8.204,29188
8.266,30131
8.332,30779
8.396,31077
8.461,31877
8.525,32024
8.592,32062
8.662,32212
8.729,32365
8.793,31685
8.859,28845
