timestamp,total_power
.062,12079
.126,12079
1.063,12539
1.123,12693
1.186,13081
1.248,13121
1.314,12620
1.379,12466
1.442,12272
1.505,12427
1.564,12427
1.630,12581
1.694,12734
1.757,12273
1.829,12078
2.063,11771
2.126,12078
2.187,12387
2.246,12695
2.308,13001
2.377,13154
2.437,13309
2.500,13309
2.566,13154
2.634,13000
2.701,13154
2.766,13461
2.833,13309
2.899,13154
3.072,13154
3.136,13309
3.200,13309
3.263,13154
3.336,13309
3.405,13154
3.468,13154
3.537,13309
3.605,14003
3.668,13848
3.727,14002
3.787,14156
3.850,13808
4.069,13041
4.133,13041
4.199,12847
4.264,12847
4.327,13000
4.387,13309
4.451,13307
4.511,13461
4.578,13461
4.647,13309
4.710,13154
4.775,13000
4.842,12846
5.069,12693
5.136,12846
5.208,13000
5.276,13309
5.338,13309
5.404,13155
5.467,13001
5.534,12846
5.603,12539
5.673,12693
5.738,12847
5.799,12692
5.879,12384
5.943,12540
6.070,11999
6.139,11692
6.208,11499
6.278,11499
6.348,11539
6.413,11691
6.479,12153
6.550,12347
6.615,12499
6.675,12653
6.740,12348
6.807,11885
6.873,11731
7.066,11885
7.133,12039
7.195,12387
7.256,12694
7.323,13390
7.384,13697
7.447,13390
7.512,12926
7.578,14237
7.651,16349
7.716,19212
7.783,21578
7.848,23486
8.066,25084
8.132,26834
8.197,27784
8.267,28579
8.333,29223
8.399,29983
8.475,30625
8.547,30924
8.613,31877
8.682,32175
8.746,32516
8.819,32816
8.880,32669
