timestamp,total_power
.061,12541
.122,12387
1.063,12542
1.126,12541
1.188,13237
1.250,13430
1.315,13430
1.379,13276
1.449,13082
1.517,12929
1.578,12427
1.643,12272
1.706,12118
1.771,11811
1.839,11813
1.906,11926
2.066,12078
2.127,12541
2.186,12693
2.246,12847
2.312,12848
2.381,12541
2.450,12387
2.516,12695
2.584,12848
2.652,13002
2.717,13000
2.780,13463
2.844,13155
3.068,12847
3.132,12847
3.195,13002
3.260,12694
3.328,13000
3.391,13155
3.454,13309
3.514,13964
3.577,14351
3.638,14156
3.703,13850
3.767,13698
3.830,13390
4.067,13043
4.138,13195
4.199,13349
4.260,13504
4.320,13503
4.382,13657
4.450,13503
4.519,13349
4.582,13310
4.647,13349
4.713,13349
4.777,13503
4.838,13309
4.903,13349
5.065,13349
5.137,13195
5.201,13195
5.265,13042
5.329,12849
5.393,12847
5.457,13155
5.529,13155
5.592,13154
5.657,13154
5.730,13155
5.799,12693
5.863,12193
6.077,12194
6.143,12040
6.206,12193
6.270,12347
6.345,12655
6.409,12501
6.471,12655
6.539,12695
6.614,12387
6.679,12154
6.745,12194
6.810,12193
6.873,12040
7.068,12040
7.131,12696
7.193,12890
7.258,13390
7.321,13195
7.388,13042
7.451,12736
7.516,13890
7.582,15848
7.647,19023
7.714,21735
7.777,23946
7.837,25396
7.908,26041
8.067,27177
8.131,28433
8.200,29075
8.262,30482
8.323,30778
8.385,31421
8.445,32030
8.508,32175
8.569,32669
8.636,32822
8.702,32975
8.768,33272
8.831,33272
9.115,33576
9.175,33728
9.239,34024
9.309,34366
9.377,34367
9.443,34366
9.508,34370
9.574,34370
9.638,34520
9.701,34825
9.766,34665
9.828,34825
9.895,34672
9.957,34217
10.117,33953
10.181,33912
10.245,34214
10.316,34064
10.380,34366
10.447,34519
10.513,34665
10.573,34968
10.637,34968
10.700,34818
10.766,34672
10.834,34672
10.899,34064
11.114,34064
11.177,34214
11.238,34520
11.300,34818
11.366,34818
11.432,34672
11.497,34519
11.562,34520
11.626,34214
11.691,34664
11.756,34818
11.819,34968
11.886,34825
12.122,34366
12.189,34519
12.254,34520
12.322,34519
12.394,34367
12.462,34519
12.527,34672
12.595,34825
12.660,34825
12.721,34665
12.783,34971
12.849,35123
12.918,34672
12.982,31837
