timestamp,total_power
.059,11925
.121,11884
1.058,12502
1.123,12386
1.185,12733
1.253,12968
1.317,12467
1.380,12622
1.445,12774
1.507,13041
1.566,13042
1.627,13042
1.686,12888
1.748,12387
1.814,12233
2.062,11773
2.127,11618
2.188,12387
2.250,12386
2.324,12693
2.385,12847
2.449,13155
2.514,13000
2.588,13000
2.663,13002
2.731,13002
2.796,13154
2.863,13002
2.931,12848
3.061,12847
3.125,13000
3.187,13001
3.254,12847
3.329,13000
3.395,12847
3.463,12847
3.532,13195
3.595,14196
3.656,14310
3.720,14311
3.780,14308
3.840,14156
4.063,13541
4.131,13348
4.199,13349
4.263,13503
4.324,13655
4.394,13655
4.456,13655
4.516,13809
4.580,13655
4.645,13463
4.714,13154
4.778,13154
4.841,13000
5.078,12848
5.140,13002
5.199,13000
5.263,13155
5.331,13001
5.395,13002
5.468,12693
5.532,12541
5.596,12539
5.661,12848
5.723,13002
5.789,12847
5.850,12807
5.914,12501
6.064,12040
6.135,11886
6.204,11886
6.271,11888
6.340,11885
6.407,12193
6.470,12501
6.536,12501
6.599,12807
6.659,12541
6.725,12348
6.788,12193
6.852,12193
7.067,12039
7.128,12193
7.188,12694
7.250,13196
7.324,13891
7.387,13851
7.452,13697
7.521,14043
7.594,16194
7.663,19061
7.730,21735
7.797,23792
7.863,25083
7.923,26340
8.066,27937
8.133,28737
8.199,28241
8.266,25695
