timestamp,total_power
.068,11925
.130,11885
1.066,12501
1.131,12541
1.195,12773
1.258,13121
1.326,12774
1.390,12312
1.452,12272
1.517,12272
1.578,12272
1.642,12272
1.711,12541
1.770,12078
1.855,11926
2.061,11773
2.125,11773
2.187,12080
2.256,12387
2.319,12695
2.388,13002
2.460,13000
2.522,13155
2.590,13001
2.655,12694
2.723,12540
2.787,12693
2.854,12693
2.922,12540
3.067,12693
3.143,13001
3.212,13000
3.276,12847
3.337,12847
3.405,12694
3.469,12694
3.532,13000
3.605,13851
3.666,13696
3.727,13850
3.794,14156
3.854,13850
4.067,13195
4.136,12888
4.199,12736
4.265,12693
4.328,12848
4.388,13154
4.451,13309
4.512,13155
4.572,13463
4.635,13309
4.699,13000
4.762,13002
4.824,12693
5.067,12695
5.136,12693
5.200,12846
5.264,13000
5.326,13309
5.393,13155
5.460,13155
5.527,13000
5.590,12847
5.652,13001
5.717,12847
5.782,13001
5.843,12808
6.072,12653
6.134,12193
6.200,11885
6.270,11732
6.333,11733
6.399,11886
6.466,12193
6.529,12347
6.599,12501
6.658,12499
6.717,12499
6.782,12501
6.844,12039
6.908,11578
7.074,11885
7.141,12039
7.204,12694
7.269,12734
7.337,14043
7.399,13888
7.463,13851
7.527,14698
7.593,16500
7.663,19520
7.731,22344
7.795,24097
7.860,25542
8.063,26985
8.122,28087
8.190,29189
8.254,29682
8.328,30482
8.400,30624
8.466,31423
8.532,32030
8.597,32367
8.665,32669
8.725,33275
8.785,32782
