timestamp,total_power
.061,11927
.126,11463
1.060,11773
1.122,12080
1.185,12581
1.246,13122
1.306,13276
1.369,13082
1.433,13083
1.496,12621
1.561,12118
1.624,11965
1.688,11773
1.751,11927
1.814,12080
2.099,12080
2.175,12387
2.240,12542
2.302,12695
2.372,12695
2.438,12694
2.501,12540
2.571,12848
2.638,13002
2.702,13155
2.764,13309
2.829,13463
2.896,13155
2.962,12693
3.063,12387
3.126,12080
3.189,12235
3.253,12232
3.317,12694
3.381,13001
3.446,13001
3.510,13463
3.570,14005
3.634,13696
3.700,13543
3.762,13543
3.827,13698
4.061,13658
4.123,13655
4.183,13657
4.246,13809
4.308,13503
4.373,13503
4.441,13503
4.507,13349
4.571,13349
4.636,13309
4.701,13463
4.760,13463
4.819,13463
5.062,13156
5.124,13002
5.188,12847
5.253,13000
5.315,12847
5.384,13001
5.447,13155
5.518,13309
5.591,13154
5.658,13309
5.726,13002
5.790,12693
5.857,12232
5.922,11926
6.066,12387
6.127,12541
6.190,12695
6.259,12541
6.333,12695
6.404,12541
6.472,12193
6.540,12000
6.608,11885
6.671,12040
6.736,12193
6.800,12348
6.861,12193
7.062,12348
7.128,12348
7.192,12848
7.261,12581
7.324,13083
7.388,13430
7.453,13390
7.520,13891
7.581,15695
7.646,18409
7.711,21122
7.773,22726
8.065,24179
8.129,25736
8.197,27638
8.259,28586
8.318,29382
8.379,30591
8.442,31083
8.505,31574
8.572,32030
8.637,32064
8.713,32367
8.777,32363
8.841,32516
8.905,32516
9.071,32822
9.131,33270
9.194,33728
9.263,33575
9.329,33575
9.397,33574
9.468,33727
9.533,33728
9.597,33874
9.659,34067
9.725,34217
9.793,34217
10.066,33615
10.132,33312
10.196,33465
10.263,33465
10.327,33616
10.390,32784
