timestamp,total_power
.060,12079
.121,11925
1.058,12233
1.117,12541
1.180,12927
1.242,13276
1.306,12968
1.370,12467
1.438,12312
1.502,12272
1.565,12272
1.636,12427
1.698,12387
1.758,12387
1.819,12080
1.887,11927
2.062,11927
2.125,12080
2.187,12387
2.253,12695
2.312,13002
2.376,13154
2.437,13154
2.509,13154
2.577,12847
2.645,12848
2.708,12848
2.773,13154
2.838,13002
3.060,12847
3.132,12847
3.192,13000
3.254,13155
3.317,13000
3.382,13155
3.448,13001
3.511,13002
3.575,13541
3.644,13696
3.707,13850
3.768,13850
3.834,13850
3.893,13348
4.063,13041
4.130,12733
4.195,12735
4.264,12848
4.327,13001
4.391,13309
4.453,13309
4.518,13463
4.582,13463
4.644,13309
4.708,13154
4.772,13155
4.840,13002
5.065,13002
5.136,13000
5.201,13309
5.263,13463
5.324,13309
5.390,13155
5.457,13155
5.523,12847
5.592,12695
5.657,12695
5.722,13002
5.785,13002
5.845,13002
6.074,13002
6.142,12693
6.213,12387
6.281,12387
6.346,12232
6.410,12387
6.476,12540
6.546,12847
6.615,12847
6.681,13001
6.746,13001
6.816,12541
6.882,11926
7.065,11771
7.134,12581
7.196,12733
7.261,13889
7.321,14043
7.383,13851
7.444,14389
7.510,17261
7.575,19980
7.641,22191
7.707,23985
7.769,25388
7.837,26840
8.062,27783
8.122,29188
8.192,29984
8.264,30435
8.333,30930
8.402,31270
8.469,31419
8.534,31877
8.598,32363
8.662,32969
8.726,33117
8.800,30548
8.862,27558
