timestamp,total_power
.060,11928
.129,11928
1.058,12082
1.118,12387
1.180,12621
1.247,12352
1.309,11618
1.373,11464
1.437,11618
1.500,11618
1.566,11618
1.639,11773
1.710,11579
1.774,11271
1.841,10924
2.063,10923
2.129,11118
2.192,11579
2.259,11886
2.319,12040
2.392,12348
2.451,12502
2.519,12656
2.582,12155
2.650,11808
2.714,11808
2.780,11808
2.848,11848
3.065,11693
3.132,11848
3.192,12154
3.258,12154
3.326,12348
3.390,12000
3.453,11847
3.517,11887
3.579,12194
3.643,12696
3.702,13390
3.774,13351
3.837,13196
3.901,12734
4.064,12232
4.128,12080
4.192,12080
4.257,12387
4.320,12541
4.385,12541
4.448,12693
4.513,12693
4.584,12693
4.648,12541
4.713,12233
4.777,12387
4.841,12040
5.065,12040
5.128,12193
5.187,12193
5.251,12501
5.313,12695
5.384,12847
5.450,12541
5.513,12233
5.578,12233
5.643,12387
5.707,12541
5.769,12695
5.834,12541
6.084,12387
6.155,12387
6.218,12233
6.282,12078
6.344,12082
6.414,12233
6.481,12542
6.552,12542
6.621,12695
6.697,12850
6.768,12850
6.830,12348
6.892,12042
6.954,11887
7.065,11384
7.128,11539
7.191,12002
7.251,12154
7.314,12349
7.374,12850
7.438,13042
7.502,13156
7.569,12810
7.632,12501
7.696,12850
7.761,13850
7.824,16425
8.064,19329
8.134,22039
8.201,23792
8.266,25390
8.331,26494
8.395,27484
8.459,28730
8.523,29984
8.586,30931
8.652,31379
8.717,32030
8.777,32030
8.841,31725
9.064,31764
9.133,32212
9.198,32669
9.261,33117
9.325,33423
9.387,33881
9.452,33719
9.512,34327
9.578,34214
9.645,34062
9.714,34367
9.778,34214
9.846,34214
9.909,34214
10.062,34367
10.124,34519
10.187,34672
10.249,34519
10.313,34519
10.379,34217
10.445,34064
10.509,34367
10.573,34213
10.636,34519
10.707,34510
10.773,34968
10.836,34665
11.067,34518
11.135,34367
11.198,34520
11.267,34672
11.336,34559
11.396,34512
11.460,34519
11.525,34665
11.586,34818
11.648,34818
11.718,34672
11.786,34520
11.851,34218
12.062,34065
12.122,34367
12.182,34519
12.245,34817
12.308,34665
12.375,34665
12.444,34512
12.506,34519
12.569,34366
12.634,34519
12.698,34665
12.763,34968
12.834,34817
12.906,34519
13.069,34367
13.134,34061
13.197,34061
13.262,34366
13.328,31685
