timestamp,total_power
.064,12036
.125,11882
1.064,12191
1.129,12190
1.196,12731
1.262,13120
1.332,12772
1.411,12462
1.472,12423
1.536,12577
1.597,12886
1.666,12731
1.734,12731
1.804,12538
1.872,12383
2.062,12537
2.128,13153
2.191,13614
2.258,13962
2.326,14267
2.387,14575
2.449,14113
2.519,13960
2.584,13654
2.651,13808
2.717,14114
2.780,14268
2.844,14114
3.064,13766
3.128,13766
3.192,13459
3.256,13305
3.323,13305
3.393,13305
3.453,13459
3.517,13459
3.578,13459
3.639,14152
3.701,13845
3.769,13691
3.835,13191
3.904,12577
4.072,12732
4.137,12846
4.200,13000
4.261,12998
4.324,13306
4.386,13152
4.457,12999
4.522,12846
4.587,12692
4.651,12692
4.716,12846
4.780,13153
4.844,12999
5.067,12692
5.139,12846
5.204,12537
5.269,12384
5.338,12385
5.401,12384
5.470,12383
5.535,12538
5.597,12806
5.658,12806
5.728,12806
5.798,12806
5.861,12344
6.065,11844
6.130,11692
6.200,11844
6.274,11998
6.337,12152
6.402,12305
6.474,12498
6.546,12498
6.610,12345
6.676,12038
6.745,11730
6.809,11730
6.874,11730
7.078,11883
7.139,12038
7.198,12384
7.268,12846
7.334,13540
7.408,13579
7.477,13388
7.547,13388
7.619,14080
7.684,16338
7.746,19325
7.809,21728
7.871,23786
