timestamp,total_power
.062,11885
.124,11771
1.059,12079
1.121,12388
1.184,12773
1.244,13430
1.308,13430
1.370,12927
1.432,12929
1.498,12581
1.564,12118
1.632,12120
1.694,11926
1.756,11926
1.821,11927
2.078,11926
2.143,12233
2.203,12541
2.266,12695
2.331,12848
2.397,12694
2.460,12540
2.529,12694
2.595,12847
2.658,13155
2.720,13000
2.785,13309
2.849,13001
2.914,12847
3.065,12233
3.129,12233
3.192,12233
3.256,12541
3.319,12847
3.387,13000
3.450,13309
3.509,14002
3.577,14157
3.641,13696
3.711,13543
3.773,13543
3.836,13503
4.062,13195
4.131,13348
4.193,13503
4.254,13503
4.319,13463
4.382,13463
4.450,13309
4.514,13154
4.577,13154
4.642,13309
4.708,13309
4.767,13463
4.830,13463
4.898,13154
5.063,13154
5.128,13041
5.196,13001
5.258,12693
5.323,13001
5.389,13001
5.449,13155
5.517,13154
5.582,13154
5.642,13154
5.707,12847
5.773,12540
5.837,12233
6.074,12233
6.138,12540
6.201,12695
6.275,12695
6.341,12693
6.406,12693
6.470,12693
6.536,12693
6.603,12386
6.667,12541
6.737,12541
6.801,12348
6.864,12193
7.071,12695
7.136,12734
7.199,13236
7.266,13081
7.329,13042
7.393,12580
7.457,13736
7.522,16155
7.586,19327
7.649,21884
7.712,24100
7.774,25542
7.847,26494
8.070,27330
8.142,28433
8.208,29534
8.270,30442
8.331,31084
8.397,31572
8.457,32183
8.520,32175
8.590,32516
8.657,32669
8.724,32669
8.792,32815
8.857,32968
8.923,32966
9.064,33119
9.123,33575
9.191,33874
9.262,33873
9.329,33873
9.399,33461
9.465,33574
9.534,33913
9.602,34024
9.671,34021
9.739,34062
9.810,34208
9.874,34207
10.067,33601
10.132,33495
10.198,33608
