timestamp,total_power
.060,10809
.122,10654
1.060,10808
1.125,11115
1.188,11964
1.251,12118
1.312,11770
1.372,11618
1.437,11618
1.504,11309
1.574,10961
1.638,10961
1.700,10654
1.763,10807
1.830,10961
2.061,11116
2.121,11424
2.182,11578
2.246,11731
2.314,11731
2.379,11578
2.442,11578
2.509,11731
2.571,12040
2.633,12039
2.696,12347
2.767,12348
2.833,12039
3.066,12040
3.129,12040
3.193,11885
3.256,12039
3.317,12348
3.380,12501
3.442,12656
3.508,12656
3.567,12655
3.631,12694
3.695,12733
3.761,12387
3.823,12078
4.075,11924
4.145,12233
4.216,12387
4.281,12347
4.346,12347
4.415,12387
4.481,12039
4.546,12039
4.610,12193
4.678,12193
4.740,12347
4.805,12347
4.866,12347
5.065,12000
5.132,11731
5.196,11578
5.259,11230
5.325,11384
5.388,11885
5.451,12193
5.523,12347
5.604,12501
5.670,12499
5.740,12308
5.803,12193
5.868,12040
6.062,11539
6.134,11691
6.210,12153
6.271,12308
6.334,12347
6.397,12347
6.461,12347
6.533,12193
6.601,11653
6.665,11693
6.732,11846
6.800,11999
6.860,12000
7.067,12000
7.136,12193
7.201,11846
7.265,11693
7.330,11693
7.393,11539
7.459,11846
7.519,12656
7.583,12850
7.648,13195
7.708,13697
7.768,13699
7.834,13083
7.900,13469
8.068,15889
8.135,18909
8.201,21579
8.262,23641
8.328,25238
8.393,26841
8.455,27937
8.519,29039
8.585,29374
8.653,29984
8.720,30781
8.785,30924
8.850,31574
9.062,31725
9.124,32174
9.188,32478
9.253,32822
9.320,32516
9.383,32669
9.447,32822
9.510,32966
9.575,33422
9.638,33728
9.702,33879
9.762,33872
9.827,33575
10.065,33116
10.130,33422
10.195,33727
10.261,33880
10.323,33728
10.384,33914
10.445,34065
10.507,34067
10.567,34067
10.630,34218
10.696,34067
10.767,33768
10.832,33462
10.898,33423
11.061,33767
11.125,34066
11.185,34174
11.250,34217
11.313,34367
11.378,34064
11.443,33615
11.507,33761
11.571,33761
11.633,34217
11.700,34367
11.768,34367
11.832,34214
12.067,34064
12.132,33768
12.195,33767
12.260,33913
12.328,34214
12.392,34214
12.456,34062
12.522,34367
12.583,34520
12.643,34519
12.704,34215
12.769,34064
12.843,33767
13.068,33310
13.133,33461
13.195,33615
13.267,33913
13.330,34217
13.395,34061
13.459,32631
