timestamp,total_power
.015,11238
.242,11738
.306,11738
.373,11738
.442,11738
.509,11738
.575,12137
.639,12036
.711,11637
.776,12137
.841,11637
.910,12137
.977,11738
1.049,11738
1.256,11738
1.322,11738
1.386,12137
1.451,12137
1.520,11739
1.586,11739
1.649,11738
1.713,11738
1.777,11638
1.843,11739
1.910,11739
1.972,11638
2.037,11738
2.266,11639
2.331,11639
2.399,11740
2.466,11740
2.529,11738
2.594,11738
2.661,11738
2.729,12137
2.794,11738
2.861,11637
2.925,11637
2.994,11637
3.061,11738
3.263,11637
3.329,11637
3.397,11638
3.464,12138
3.527,12137
3.595,12636
3.662,12636
3.730,12138
3.797,12138
3.863,12138
3.931,12137
3.997,11740
4.066,12136
4.259,11639
4.327,11639
4.393,11638
4.457,11637
4.525,11639
4.589,11740
4.652,11639
4.718,11638
4.782,12139
4.850,11638
4.929,12137
5.005,12536
5.073,11840
5.297,12144
5.368,12244
5.437,12446
5.506,12946
5.575,12946
5.645,12946
5.711,12446
5.781,12446
5.848,12345
5.919,12244
5.989,12244
6.059,12244
6.234,12043
6.303,12242
6.373,12344
6.439,12743
6.508,13242
6.574,14742
6.641,18541
6.706,21837
6.772,22247
6.841,20853
6.914,19751
6.980,18742
7.048,17539
7.242,15837
7.310,15437
