timestamp,total_power
.016,11238
.033,11339
.224,11839
.290,11840
.361,11739
.428,11441
.493,11739
.563,11738
.629,11739
.694,11739
.762,11739
.826,11739
.896,11738
.969,11738
1.155,11839
1.223,11738
1.292,11839
1.358,11839
1.425,11738
1.492,11738
1.557,11738
1.624,11637
1.690,11638
1.758,11740
1.826,11639
1.893,11639
1.968,11738
2.155,11740
2.223,11740
2.290,11841
2.354,11740
2.423,11740
2.493,11740
2.556,11740
2.622,11740
2.686,11740
2.754,11639
2.822,11639
2.889,11639
2.956,11740
3.193,11639
3.261,11639
3.329,11740
3.394,11639
3.464,11740
3.530,11740
3.598,11639
3.666,11740
3.739,11740
3.804,11639
3.870,11740
3.935,11740
4.007,11740
4.185,11639
4.254,11740
4.319,11639
4.391,11740
4.458,11740
4.528,12037
4.595,11739
4.660,11739
4.735,11738
4.811,12137
4.885,12139
4.957,12038
5.024,12239
5.231,12643
5.298,12843
5.364,12944
5.440,12944
5.506,12946
5.574,12845
5.637,12744
5.704,12643
5.772,12643
5.837,12643
5.907,12542
5.975,12541
6.191,12743
6.256,12742
6.322,12843
6.387,13741
6.455,15351
6.519,19142
6.582,22837
6.647,26032
6.713,28438
6.774,30336
6.839,33033
6.902,34729
6.972,36230
7.184,36050
7.248,33159
7.311,30757
7.374,28253
7.439,26252
7.508,24250
7.576,22846
