timestamp,total_power
.016,11738
.083,11738
.151,11738
.222,11738
.292,11738
.360,11738
.599,12137
.667,12137
.737,12137
.804,12137
.872,12137
.939,12137
1.007,11738
1.075,11738
1.146,11738
1.213,11738
1.283,11738
1.352,11738
1.418,11738
1.635,11738
1.707,11738
1.778,11738
1.845,11738
1.914,11738
1.983,11738
2.053,11738
2.119,11738
2.187,11738
2.258,11738
2.327,11738
2.401,11738
2.627,11738
2.694,11738
2.767,11738
2.836,11738
2.901,11637
2.971,11536
3.038,11738
3.105,11536
3.171,11536
3.238,11738
3.310,11536
3.384,11738
3.599,11738
3.664,11738
3.733,11738
3.800,11738
3.871,11738
3.938,11738
4.004,11738
4.073,11738
4.140,11637
4.208,11536
4.275,11738
4.344,11738
4.412,11738
4.639,11637
4.711,11738
4.774,11738
4.856,12137
4.937,12137
5.017,11740
5.087,11738
5.157,11940
5.225,12142
5.293,12243
5.363,12343
5.428,12843
5.673,12845
5.740,12344
5.809,12243
5.877,12242
5.945,12242
6.012,12242
6.078,12041
6.148,12041
6.221,12242
6.290,12242
6.361,12343
6.429,13242
6.606,19142
6.672,22836
6.739,25634
6.804,28830
6.870,30728
6.935,33033
6.999,34830
7.064,35831
7.128,37629
7.193,38528
7.260,39427
7.327,39936
7.396,40436
7.549,42122
7.646,42532
7.710,43032
7.778,43431
7.844,43532
7.909,43933
7.977,41149
8.047,37258
8.114,33558
8.184,30556
8.249,28552
8.324,26050
8.420,23745
