timestamp,total_power
.016,11341
.031,11740
.048,11740
.114,11841
.184,12139
.394,12240
.459,12240
.522,12139
.588,11740
.653,11740
.722,11740
.785,11740
.850,11740
.917,11740
.983,11740
1.048,11740
1.114,11740
1.182,11740
1.354,11740
1.427,11739
1.492,11840
1.555,11739
1.621,11740
1.687,11638
1.751,11739
1.820,11739
1.882,11639
1.948,11740
2.014,11740
2.077,11639
2.142,11740
2.210,11740
2.427,11740
2.491,11740
2.559,11740
2.622,11740
2.688,11740
2.752,11740
2.817,11639
2.881,11639
2.946,11638
3.014,11639
3.078,11639
3.144,11639
3.209,11738
3.429,11639
3.495,11740
3.562,11740
3.628,11740
3.696,11740
3.757,11740
3.821,11639
3.888,11740
3.951,11740
4.019,11639
4.083,11639
4.148,11638
4.217,12035
4.422,11637
4.488,11738
4.554,11738
4.622,11638
4.689,11740
4.755,11740
4.832,12137
4.902,12137
4.973,11740
5.040,11740
5.108,11841
5.182,12043
5.419,12946
5.489,13047
5.557,12946
5.625,12845
5.695,12345
5.762,12244
5.828,12244
5.894,12143
5.962,12143
6.029,12043
6.094,12043
6.162,12042
6.237,12242
6.447,12843
6.519,13944
6.582,16839
6.648,20540
6.718,24236
6.782,27437
6.849,29338
6.915,31636
6.978,33433
7.045,34942
7.111,36231
7.175,37140
7.381,30960
7.456,27957
7.522,25454
7.586,23554
7.659,22053
