timestamp,total_power
.016,11738
.031,11839
.100,11738
.169,11839
.239,11738
.307,11839
.376,12137
.444,12036
.509,11637
.578,11739
.645,11637
.717,11738
.938,11739
1.007,11739
1.074,12137
1.141,11637
1.207,12137
1.274,11738
1.343,11738
1.411,11738
1.480,11637
1.548,11637
1.616,11637
1.692,11637
1.888,11639
1.956,11639
2.033,11740
2.099,11639
2.165,11740
2.236,12139
2.305,12038
2.369,12139
2.434,12038
2.505,12139
2.577,12139
2.642,12038
2.712,12038
2.971,12038
3.040,12038
3.110,12038
3.176,12038
3.243,12139
3.313,12036
3.379,12036
3.447,11739
3.516,11637
3.582,11739
3.655,11739
3.725,11638
3.896,11639
3.962,11639
4.032,11639
4.100,11639
4.170,11740
4.238,11639
4.306,11639
4.372,11639
4.439,11639
4.509,11639
4.572,11740
4.644,11639
4.721,12139
4.994,11841
5.059,12043
5.127,12244
5.192,12244
5.266,12845
5.333,12946
5.401,13047
5.478,12547
5.546,12446
5.615,12345
5.686,12244
5.754,12244
5.980,12043
6.051,12143
6.120,12744
6.187,12744
6.254,12845
6.331,13343
6.415,16249
6.486,20542
6.574,21451
6.644,19556
6.723,18454
6.964,15241
7.047,14640
