timestamp,total_power
.016,11238
.088,11738
.153,11738
.220,11738
.289,11738
.355,11738
.422,12137
.491,12137
.689,11637
.758,11738
.822,11738
.889,11738
.956,11738
1.025,11738
1.088,11738
1.154,11738
1.223,11738
1.293,11738
1.358,11738
1.425,11738
1.493,11637
1.685,11637
1.755,11536
1.820,11738
1.888,11637
1.956,11536
2.022,11738
2.090,11738
2.156,11738
2.225,11738
2.294,11637
2.362,11738
2.429,11637
2.497,11738
2.721,11738
2.788,11637
2.858,11637
2.925,11536
2.992,11637
3.059,11637
3.125,11536
3.192,11637
3.257,11536
3.324,11536
3.395,11738
3.461,11536
3.527,11637
3.717,11637
3.784,11637
3.852,11637
3.920,11738
3.988,11738
4.057,11637
4.121,11536
4.189,11536
4.254,11536
4.320,11536
4.389,11536
4.458,11536
4.522,11738
4.743,11538
4.807,11637
4.885,12137
4.955,12536
5.027,11739
5.097,11738
5.165,11940
5.233,12242
5.299,12242
5.370,12843
5.438,12843
5.511,13045
5.777,12244
5.843,12242
5.906,12243
5.972,12041
6.042,12041
6.106,12041
6.178,12041
6.246,12242
6.315,12242
6.381,12242
6.449,12843
6.518,14941
6.701,16246
6.807,15044
6.876,14442
6.943,13839
7.012,13339
7.086,12939
