timestamp,total_power
.016,11841
.033,11740
.066,12240
.139,12139
.209,12139
.276,12139
.343,12139
.409,12139
.478,12139
.545,12139
.616,12538
.852,12139
.921,12538
.986,12139
1.057,12139
1.124,11740
1.192,11740
1.261,12139
1.328,11740
1.400,12139
1.468,12139
1.534,12139
1.605,12538
1.844,12538
1.914,12538
1.984,12538
2.049,12538
2.117,12538
2.184,12538
2.255,12538
2.324,12538
2.396,12538
2.463,12538
2.531,12538
2.601,12538
2.865,12437
2.933,12538
3.008,12538
3.076,12139
3.146,12139
3.213,12139
3.281,12139
3.350,12139
3.421,12139
3.487,12139
3.556,12139
3.625,12139
3.852,12139
3.916,12139
3.984,12139
4.054,12038
4.124,12038
4.193,12139
4.260,11740
4.330,11639
4.397,12139
4.468,11740
4.536,12139
4.601,12139
4.835,11740
4.908,12139
4.974,11740
5.048,11740
5.115,12341
5.180,12543
5.246,12643
5.314,12643
5.386,12845
5.451,12946
5.518,12946
5.583,12845
5.780,12244
5.846,12244
5.916,12244
5.983,12244
6.049,12043
6.115,12043
6.190,12643
6.265,12643
6.329,12845
6.400,12845
6.472,13944
6.539,16839
6.603,20642
6.820,28938
6.885,31236
6.952,32635
7.021,34034
7.087,35731
7.151,36639
7.219,37640
7.287,38140
7.354,38939
7.420,39439
7.485,39937
7.554,40237
7.625,40836
7.860,42033
7.926,42034
7.997,38860
8.068,34967
8.135,31666
8.205,28756
8.276,26253
8.357,23953
8.425,22053
