timestamp,total_power
.018,12636
.036,12537
.078,12636
.149,12537
.218,12240
.287,11740
.355,11740
.421,11841
.490,11740
.557,11740
.630,11739
.875,12139
.944,12240
1.010,12240
1.080,12139
1.146,12240
1.215,12139
1.282,12240
1.350,12137
1.422,12138
1.488,12139
1.558,11739
1.626,11738
1.802,11740
1.868,11639
1.938,11740
2.006,11740
2.075,11740
2.139,11740
2.206,11740
2.272,11740
2.340,11740
2.408,11740
2.481,11740
2.548,11740
2.618,11740
2.770,11740
2.867,11639
2.938,11740
3.006,11740
3.075,11639
3.142,11740
3.209,11740
3.275,11639
3.345,11740
3.411,11740
3.481,11740
3.549,11740
3.619,11639
3.837,11639
3.907,11740
3.974,11740
4.039,11639
4.111,11639
4.178,11639
4.246,11740
4.313,11639
4.382,11639
4.450,11740
4.516,11639
4.582,11639
4.650,11740
4.899,11740
4.971,12139
5.040,12139
5.114,12139
5.186,12341
5.252,12642
5.323,12643
5.391,12843
5.459,12945
5.529,13046
5.600,12946
5.667,12945
5.873,12345
5.939,12243
6.005,12244
6.070,12244
6.135,12143
6.200,12043
6.272,12743
6.341,12743
6.412,12744
6.491,13343
6.559,15444
6.630,19244
6.792,26640
6.891,29938
6.959,31838
7.027,33534
7.094,35442
7.157,36731
7.224,37140
7.291,35260
7.363,31860
7.428,28958
7.502,26956
7.570,24554
7.641,22553
