timestamp,total_power
.017,12138
.035,12138
.056,12137
.128,12137
.199,12137
.271,11738
.336,11738
.404,11738
.475,11738
.543,11739
.612,11738
.824,11740
.890,11840
.956,11740
1.025,11841
1.095,11740
1.161,11740
1.229,11740
1.294,11740
1.363,11740
1.429,11740
1.496,11740
1.565,11639
1.630,11740
1.853,11740
1.923,11740
1.989,11841
2.060,11740
2.126,11740
2.196,11740
2.260,11740
2.329,11740
2.396,11740
2.467,11639
2.532,11740
2.605,11740
2.867,11639
2.935,11639
3.002,11740
3.072,11740
3.136,11639
3.207,11740
3.271,11740
3.339,11639
3.404,11740
3.473,11639
3.543,11740
3.610,11740
3.754,11740
3.850,11740
3.919,11740
3.983,11639
4.056,11639
4.125,11740
4.191,11639
4.257,11639
4.327,11740
4.392,11639
4.461,11639
4.525,11740
4.597,11740
4.860,11240
4.934,11240
5.017,11341
5.084,11942
5.155,12244
5.223,12244
5.294,12845
5.364,12946
5.433,13446
5.502,12946
5.570,12845
5.642,12744
5.860,12643
5.930,12542
5.999,12542
6.066,12442
6.140,12643
6.217,12744
6.285,12744
6.357,12946
6.432,14444
6.498,18247
6.566,22041
6.636,25236
6.847,26054
6.917,24159
6.989,22158
7.065,20157
7.138,18940
7.210,17540
