timestamp,total_power
.067,11855
.134,11854
.200,12164
.261,12663
.322,13319
.385,13512
.444,13204
.507,13012
.569,13012
.638,13164
.699,13433
.771,13433
.845,13280
.911,13280
.983,13127
1.057,12933
1.132,12624
1.205,12663
1.284,12818
1.356,12818
1.427,12778
1.504,12778
1.575,12932
1.656,12932
1.725,12778
1.799,12623
1.872,12472
1.945,12472
2.017,12626
2.091,12624
2.165,12778
2.241,12778
2.315,13087
2.382,12778
2.464,12626
2.537,12317
2.608,12858
2.679,12858
2.765,12972
2.835,13279
2.909,13279
2.978,13434
3.047,13125
3.124,12973
3.193,12778
3.272,12626
3.345,12778
3.421,12933
3.495,12778
3.568,12778
3.641,12932
3.714,12932
3.792,12778
3.864,12932
3.935,12623
4.017,12626
4.089,12623
4.161,12778
4.233,12932
4.310,12932
4.383,12932
4.462,12932
4.529,12471
4.608,12318
4.681,11855
4.758,11855
4.834,12010
4.907,12319
4.980,12316
5.055,12316
5.130,12316
5.215,12124
5.280,11662
5.357,11662
5.429,11662
5.503,11969
5.577,11969
5.650,12278
5.724,12278
5.797,12278
5.870,12124
5.947,12278
6.032,12316
6.116,12009
6.185,12550
6.253,13207
6.325,13052
6.399,13359
6.472,15169
6.547,17892
6.616,20570
6.693,22675
6.762,23968
6.840,25229
6.914,26779
6.988,27924
7.059,29173
7.134,29780
7.203,30577
7.275,30916
7.349,30914
7.420,31566
7.495,31566
7.569,32016
7.641,32319
7.715,32770
7.786,32770
7.859,32768
7.933,33225
8.005,32920
8.076,33258
8.161,33105
8.232,33225
8.300,33072
8.373,33258
8.447,33407
8.529,33713
8.597,33712
8.677,33712
8.748,33256
8.818,33418
8.887,33265
8.964,33112
9.038,33265
9.113,33073
9.188,30194
9.263,27691
9.336,25303
9.413,23397
9.485,21486
