timestamp,total_power
.064,10776
.125,10582
.187,10736
.250,10582
.318,10930
.383,11473
.445,12089
.510,12087
.582,12087
.661,12242
.730,12242
.804,12204
.883,11895
.965,11701
1.056,11507
1.119,11199
1.195,11352
1.273,11661
1.344,11700
1.436,11855
1.503,11855
1.587,11700
1.662,11392
1.736,11044
1.816,11159
1.896,11199
1.981,11661
2.051,11815
2.133,11855
2.207,11815
2.278,11352
2.348,11199
2.424,11199
2.504,11354
2.572,11701
2.647,11700
2.719,11855
2.794,12010
2.870,12202
2.947,12395
3.028,12089
3.096,12089
3.171,12089
3.243,12243
3.323,12243
3.396,12050
3.471,12050
3.563,12090
3.629,12050
3.718,11741
3.787,11239
3.864,11239
3.938,11392
4.012,11547
4.095,11700
4.161,12010
4.232,12164
4.319,12050
4.394,11700
4.466,11313
4.540,11199
4.619,11352
4.690,11815
4.767,11855
4.839,12009
4.916,12009
4.990,12204
5.063,11700
5.141,11547
5.221,11546
5.289,11547
5.361,11700
5.433,11700
5.507,11855
5.581,12164
5.662,12164
5.732,11855
5.804,11700
5.881,11547
5.955,11239
6.029,11702
6.101,11855
6.178,11855
6.256,12164
6.330,12204
6.403,12204
6.473,11895
6.552,11895
6.628,11895
6.705,12434
6.776,13399
6.846,13398
6.921,13090
6.990,15516
7.060,18546
7.133,20916
7.203,22559
7.276,24315
7.350,25717
7.423,27013
7.495,28110
7.568,29060
7.648,26933
7.725,24882
7.798,23283
7.872,21526
7.953,20115
