timestamp,total_power
.066,11780
.133,11741
.205,12243
.276,12549
.340,13552
.403,14207
.469,14361
.531,14167
.591,13861
.653,13512
.717,13512
.790,13512
.863,13512
.935,13319
1.007,13319
1.081,13627
1.157,13627
1.224,13627
1.297,13473
1.368,13474
1.445,13165
1.514,13474
1.586,13627
1.663,13320
1.741,13473
1.806,13472
1.889,13319
1.953,12858
2.024,12703
2.097,12663
2.169,12510
2.244,12663
2.317,12818
2.389,12972
2.463,13127
2.542,13127
2.624,13820
2.697,14281
2.779,14435
2.857,14741
2.928,14701
3.002,14703
3.073,14549
3.147,14202
3.224,14048
3.303,13896
3.409,13587
3.484,12818
3.548,12472
3.611,12623
3.675,12778
3.749,12932
3.825,12932
3.899,13239
3.976,13242
4.052,12623
4.120,12469
4.194,12317
4.268,12470
4.345,12469
4.417,12623
4.497,12623
4.563,12623
4.634,12469
4.706,12471
4.784,12319
4.853,11855
4.932,12009
5.017,11969
5.085,11814
5.160,11969
5.232,11969
5.305,12123
5.392,12124
5.456,11815
5.541,11660
5.618,11352
5.683,11199
5.758,11354
5.835,11507
5.911,11661
5.985,11970
6.060,12124
6.138,12124
6.222,11815
6.298,12163
6.372,12703
6.449,12704
6.518,12703
6.595,13551
6.665,15166
6.740,18505
6.810,20916
6.898,22975
6.966,24276
7.035,25981
7.115,26968
7.190,28222
7.265,27386
7.341,25342
7.414,23550
7.504,21986
7.578,20839
