timestamp,total_power
.059,11702
.120,11701
.191,12319
.256,12626
.319,13321
.381,13667
.448,13666
.511,13358
.573,12857
.639,13012
.700,12972
.762,12973
.834,12973
.905,13280
.987,13280
1.067,12973
1.129,12626
1.198,12319
1.272,12049
1.345,12359
1.420,12511
1.499,12972
1.574,13127
1.645,13127
1.718,12817
1.789,12663
1.861,12471
1.937,12471
2.011,12471
2.083,12626
2.157,12626
2.232,12625
2.306,12623
2.377,12625
2.452,12471
2.521,12471
2.607,12318
2.676,12704
2.742,12858
2.817,12818
2.893,12818
2.978,12972
3.041,13127
3.118,12973
3.193,12664
3.262,12510
3.335,12318
3.408,12318
3.489,12472
3.563,12778
3.632,12778
3.709,12778
3.781,12623
3.861,12471
3.927,12318
4.003,12164
4.077,12318
4.151,12318
4.223,12471
4.296,12625
4.371,12471
4.443,12626
4.530,12471
4.598,12433
4.674,12009
4.764,11856
4.828,11702
4.896,12010
4.967,12009
5.045,12010
5.113,12164
5.188,12319
5.265,12010
5.333,11661
5.406,11507
5.480,11508
5.559,11662
5.628,11970
5.703,12124
5.775,12124
5.847,12124
5.924,12124
6.005,11661
6.071,11508
6.158,11662
6.292,11855
6.357,12358
6.424,12704
6.489,12858
6.553,12704
6.617,14015
6.679,15821
6.755,17894
6.827,20463
6.901,22520
6.974,24275
7.051,25721
7.126,27279
7.198,28375
7.268,29324
7.339,29969
7.416,30272
7.485,30619
7.560,30762
7.633,31373
7.712,31708
7.783,32466
7.856,32768
7.933,31487
8.005,28948
8.079,26255
8.151,24043
8.248,22288
