timestamp,total_power
.068,11895
.129,12049
.197,12359
.259,12397
.321,12937
.383,13439
.445,13244
.512,13246
.576,13092
.638,13205
.703,13359
.775,13359
.848,13165
.920,13165
1.007,13167
1.068,12706
1.138,12551
1.209,12706
1.281,12705
1.356,12511
1.432,12817
1.504,12972
1.576,12857
1.650,12817
1.723,12509
1.795,12357
1.870,12357
1.948,12511
2.018,12663
2.095,12857
2.168,13322
2.244,13474
2.313,13320
2.389,13167
2.476,13167
2.552,13474
2.629,14015
2.700,14168
2.772,14170
2.846,14170
2.921,13976
3.004,13976
3.076,13666
3.155,13360
3.233,13205
3.300,13319
3.373,13474
3.444,13474
3.527,13320
3.597,13474
3.670,13474
3.746,13167
3.828,13013
3.892,12706
3.970,12706
4.046,12858
4.118,13167
4.197,13167
4.271,13320
4.346,13320
4.428,13012
4.502,12551
4.578,12244
4.656,12244
4.729,12244
4.802,12397
4.873,12357
4.950,12356
5.021,12356
5.102,12358
5.178,12204
5.249,11895
5.325,11742
5.396,11587
5.468,11741
5.547,11895
5.628,11895
5.697,12204
5.767,12204
5.846,12204
5.921,12010
5.991,11547
6.067,11547
6.143,11547
6.220,12204
6.295,12743
6.369,13553
6.442,13554
6.519,13244
6.584,13092
6.656,14748
6.736,17628
6.805,20347
6.880,22714
6.952,24469
7.024,25755
7.101,27314
7.174,28264
7.351,29213
7.427,29555
7.493,29895
7.557,30392
7.622,30994
7.688,31447
7.759,31903
7.822,32504
7.891,32847
7.963,30618
8.027,27770
8.092,25536
8.167,23476
8.270,22027
