timestamp,total_power
.062,10850
.126,10890
.191,11199
.259,11506
.326,12201
.385,12396
.448,12049
.512,12049
.585,12201
.649,12356
.712,12316
.777,12471
.848,12315
.916,12317
1.005,12008
1.071,11701
1.151,11701
1.227,11855
1.295,11815
1.367,11970
1.438,12124
1.511,12124
1.589,12124
1.667,11815
1.742,11815
1.830,11621
1.893,11312
1.965,11507
2.040,11660
2.115,11815
2.198,11970
2.267,12122
2.357,11970
2.423,11467
2.499,11312
2.572,11314
2.649,11312
2.730,12356
2.799,12508
2.872,12623
2.946,12663
3.020,12471
3.097,12010
3.169,11506
3.261,11507
3.335,11815
3.409,11970
3.484,11970
3.558,12124
3.633,12122
3.709,12162
3.811,11815
3.874,11467
3.949,11467
4.024,11159
4.096,11466
4.170,11620
4.250,11775
4.347,11969
4.413,11969
4.494,11815
4.566,11621
4.643,11313
4.712,11159
4.783,11467
4.869,11620
4.938,11929
5.014,11969
5.092,11969
5.160,11815
5.236,11661
5.307,11507
5.397,11507
5.460,11815
5.535,11970
5.614,11970
5.687,12124
5.763,12124
5.845,11970
5.933,11621
5.993,11466
6.083,11467
6.147,11313
6.232,11621
6.306,11815
6.381,12508
6.462,13319
6.530,13319
6.602,12858
6.674,13204
6.760,14013
6.824,14708
6.893,16972
6.971,19961
7.040,22328
7.116,21067
7.191,20075
7.264,18963
7.341,18006
7.419,16853
