timestamp,total_power
.063,11279
.123,11084
.189,11239
.255,11239
.330,11780
.398,11974
.463,12629
.530,12743
.595,12898
.661,13205
.726,13358
.788,13318
.855,13165
.928,13319
1.011,12509
1.084,12202
1.166,12317
1.239,12317
1.314,12357
1.396,12357
1.465,12509
1.545,12357
1.630,11855
1.705,12124
1.791,12584
1.861,13239
1.946,13547
2.015,13856
2.088,13701
2.162,13547
2.239,13392
2.315,12738
2.383,12236
2.472,12084
2.539,12237
2.613,12431
2.686,12429
2.765,12429
2.837,12929
2.907,13124
2.982,12972
3.051,12818
3.130,12663
3.207,12162
3.272,12162
3.343,12162
3.420,12162
3.501,12317
3.575,12470
3.655,12317
3.732,11775
3.800,11585
3.880,11426
3.953,11426
4.028,11620
4.099,11929
4.176,11929
4.251,12122
4.330,12122
4.401,11775
4.479,11660
4.579,11506
4.650,11815
4.722,11815
4.799,12122
4.873,12277
4.946,12277
5.025,12122
5.106,11815
5.195,11815
5.263,11467
5.333,11620
5.406,11775
5.479,11929
5.554,11929
5.633,11969
5.710,12277
5.792,11775
5.867,11430
5.937,11236
6.010,11581
6.083,11580
6.162,11929
6.237,12084
6.310,12082
6.387,12237
6.461,12469
6.535,13012
6.602,13013
6.684,12703
6.758,13012
6.849,14359
6.920,16893
6.993,19613
7.064,22023
7.148,23243
7.220,21373
7.292,20069
7.375,19271
7.442,18314
7.519,17466
