timestamp,total_power
.061,11700
.126,11854
.195,12164
.264,12472
.327,13012
.389,13512
.452,13204
.514,13052
.578,13012
.642,13165
.705,13319
.771,13279
.843,13433
.923,13433
.991,13127
1.063,12818
1.134,12663
1.211,12512
1.288,12663
1.357,12663
1.429,12777
1.503,12932
1.572,12932
1.645,12777
1.722,12623
1.794,12317
1.876,12471
1.943,12317
2.019,12471
2.091,12623
2.163,12623
2.238,12623
2.310,12777
2.382,12778
2.456,12623
2.526,12317
2.609,12664
2.680,13165
2.751,13319
2.824,13319
2.904,13434
2.971,13586
3.046,13280
3.120,12973
3.191,12818
3.267,12625
3.345,12623
3.427,12623
3.499,12932
3.572,12932
3.647,13087
3.719,13087
3.790,12778
3.863,12624
3.939,12624
4.014,12468
4.091,12623
4.161,12777
4.232,13085
4.306,13087
4.378,13085
4.454,12932
4.527,12932
4.605,12777
4.676,12316
4.753,12316
4.827,12316
4.900,12315
4.976,12471
5.053,12624
5.132,12624
5.201,12164
5.274,12009
5.353,11855
5.427,11855
5.502,12009
5.574,12318
5.651,12316
5.723,12316
5.796,12471
5.867,12164
5.943,12009
6.016,12009
6.094,12743
6.164,13820
6.236,13666
6.310,13666
6.388,16742
6.460,19613
6.537,21985
6.610,23585
6.686,22941
6.758,21680
6.834,20381
6.908,19269
6.987,18466
