timestamp,total_power
.062,11856
.126,11855
.196,12164
.264,12473
.333,13167
.397,13667
.462,13358
.526,13360
.590,12858
.655,12858
.718,12972
.780,12973
.843,12973
.929,13127
.996,13280
1.069,13127
1.145,12973
1.217,12819
1.290,12472
1.364,12624
1.439,12779
1.508,13087
1.585,12932
1.654,12932
1.723,12932
1.796,12623
1.866,12471
1.937,12471
2.012,12471
2.085,12626
2.161,12624
2.234,12623
2.304,12777
2.380,12777
2.461,12777
2.531,12471
2.602,13127
2.674,13166
2.747,13012
2.818,13167
2.891,13127
2.964,13281
3.040,13279
3.108,13280
3.192,13127
3.266,12818
3.329,12511
3.404,12473
3.476,12472
3.553,12626
3.622,13087
3.702,13087
3.775,13242
3.847,12932
3.919,12779
3.992,12626
4.071,12317
4.146,12471
4.218,12933
4.294,12932
4.366,12777
4.441,12778
4.523,12780
4.598,12164
4.672,12319
4.751,12010
4.832,11662
4.903,11701
4.974,11854
5.049,12164
5.137,12164
5.208,12318
5.291,12318
5.360,11701
5.430,11507
5.513,11509
5.589,11507
5.675,11816
5.744,12010
5.820,12164
5.893,12164
5.966,12164
6.040,12010
6.120,11855
6.221,11741
6.295,13052
6.362,13052
6.431,12898
6.503,12858
6.576,15475
6.646,18354
6.724,20724
6.795,23134
6.883,24429
6.946,25716
7.019,26973
7.090,27919
7.164,29328
7.240,29623
7.311,30879
7.382,31070
7.458,31067
7.528,31413
7.602,31413
7.677,31861
7.752,32166
7.826,32617
7.903,33073
7.977,33113
8.051,33258
8.128,32960
8.192,32960
8.265,32920
8.346,33072
8.414,33256
8.490,33409
8.561,33868
8.634,33712
8.705,33712
8.781,33713
8.859,33409
8.927,33409
9.004,33299
9.075,33259
9.150,33259
9.229,32617
9.304,29437
9.381,27200
9.458,24958
9.543,22897
9.607,20992
