timestamp,total_power
.063,12244
.131,12243
.201,12553
.267,12860
.333,13708
.396,13901
.457,13746
.528,13861
.594,13553
.657,13400
.724,13401
.787,13361
.851,13207
.915,13362
.982,13669
1.061,13669
1.134,13207
1.213,12860
1.272,12553
1.343,12553
1.422,12706
1.493,13015
1.566,13167
1.640,13167
1.711,13322
1.790,13167
1.857,13015
1.929,12860
2.004,12860
2.074,13015
2.147,13167
2.222,13322
2.297,13322
2.374,13322
2.446,13322
2.526,13012
2.596,13167
2.670,13553
2.744,13555
2.819,13553
2.892,13708
2.962,13668
3.039,13822
3.109,13822
3.192,13360
3.264,13053
3.337,12858
3.412,12860
3.487,12860
3.568,13013
3.642,13322
3.718,13322
3.790,13477
3.862,13322
3.937,13167
4.009,13014
4.087,12859
4.161,13014
4.240,13167
4.310,13167
4.387,13167
4.458,13013
4.533,13013
4.606,12705
4.673,12705
4.755,12553
4.838,12089
4.913,12398
4.988,12552
5.064,12705
5.144,12860
5.219,13168
5.289,13168
5.370,13014
5.449,12705
5.517,12358
5.594,12513
5.675,12666
5.747,13013
5.821,12860
5.894,12859
5.978,12860
6.049,12204
6.121,11856
6.203,11701
6.283,12204
6.356,12398
6.428,12744
6.509,13553
6.586,13708
6.655,13556
6.730,14095
6.813,15095
6.881,17056
6.954,19583
7.026,21954
7.098,24015
7.172,25608
7.253,27320
7.324,28417
7.400,29557
7.473,30315
7.553,30506
7.623,30850
7.694,31606
7.777,31904
7.848,32399
7.923,32848
7.994,33451
8.065,33604
8.143,33757
8.208,33458
8.286,33451
8.363,33602
8.436,34212
8.514,34357
8.585,34357
8.661,34357
8.728,34550
8.821,34703
8.886,34251
8.966,34404
9.033,33795
9.110,34099
9.182,34098
9.254,34404
9.340,34404
9.402,34548
9.471,34703
9.566,34251
9.628,33946
9.692,33948
9.767,34099
9.846,34404
9.912,34703
9.985,34703
10.059,34701
10.127,34699
10.200,34550
10.271,34251
10.345,34098
10.426,34404
10.496,34703
10.570,34701
10.642,34701
10.722,34852
10.792,34852
10.868,34701
10.943,34397
11.010,34550
11.092,34397
11.157,34251
11.229,34244
11.301,34550
11.374,34550
11.457,34854
11.527,34852
11.606,34550
11.676,34404
11.746,34251
11.822,34098
11.893,34251
11.973,34251
12.043,34852
12.115,34546
12.195,33420
12.267,30426
12.341,27734
12.411,25190
12.491,23137
12.570,21680
