timestamp,total_power
.060,11855
.126,12009
.198,12317
.269,12663
.332,13319
.392,13359
.452,13206
.521,12858
.583,13012
.647,13167
.712,13319
.785,13434
.859,13280
.932,13280
1.006,13125
1.078,13127
1.147,12818
1.221,12509
1.292,12623
1.364,12778
1.438,12818
1.514,12932
1.585,13087
1.663,13127
1.735,12623
1.808,12317
1.873,12162
1.946,12317
2.021,12317
2.093,12624
2.164,12623
2.240,12777
2.308,12777
2.379,12777
2.452,12623
2.527,12471
2.604,12972
2.677,13165
2.753,13165
2.820,13319
2.894,13279
2.966,13279
3.040,13125
3.112,13127
3.184,12973
3.253,12818
3.332,12470
3.405,12623
3.479,12778
3.552,12778
3.635,12932
3.710,13085
3.789,12932
3.859,12315
3.928,12164
4.000,12009
4.079,12009
4.161,12162
4.224,12778
4.297,12777
4.371,12777
4.446,12778
4.516,12469
4.590,12318
4.674,11855
4.749,12010
4.825,12164
4.900,12319
4.976,12164
5.052,12316
5.133,12318
5.204,12164
5.282,12164
5.360,11701
5.433,11507
5.505,11661
5.580,11814
5.652,12010
5.728,12010
5.800,12317
5.877,12164
5.964,11660
6.031,11508
6.105,11546
6.182,12703
6.261,13012
6.328,13321
6.404,13665
6.476,15784
6.546,18659
6.618,20918
6.692,22982
6.774,22481
6.844,21373
6.918,20229
6.996,19117
7.070,18469
