timestamp,total_power
.065,11896
.161,12398
.228,12398
.296,12089
.358,12283
.420,12631
.489,12631
.551,12937
.612,13246
.675,13515
.736,13361
.797,13513
.855,13361
.916,13053
.979,12898
1.054,12898
1.130,13013
1.203,13013
1.277,13167
1.350,13167
1.422,13322
1.493,13322
1.567,13167
1.648,13167
1.709,12860
1.785,12706
1.857,12860
1.929,13014
2.004,13013
2.085,13012
2.157,13167
2.241,13167
2.305,12860
2.378,12705
2.453,12553
2.535,12551
2.615,13401
2.684,13668
2.760,13668
2.830,13668
2.905,13668
2.973,13361
3.044,13053
3.120,12858
3.194,12858
3.265,13013
3.342,13012
3.416,13012
3.490,13012
3.562,13167
3.640,13012
3.713,13012
3.786,12859
3.861,12705
3.937,12705
4.013,12860
4.087,12860
4.164,13012
4.234,13167
4.307,13013
4.388,12859
4.458,12398
4.530,12244
4.605,12244
4.680,12203
4.754,12358
4.826,12550
4.899,12705
4.975,12665
5.047,12552
5.120,12358
5.196,12049
5.270,12204
5.345,12049
5.420,12204
5.501,12358
5.581,12204
5.652,12204
5.819,12204
5.880,11742
5.950,11394
6.023,11434
6.089,11743
6.152,11935
6.216,12590
6.284,13708
6.354,13708
6.430,13707
6.496,14403
6.573,16516
6.639,18777
6.714,21300
6.788,23516
6.863,25109
6.935,26554
7.010,27812
7.087,29067
7.152,29403
7.225,30317
7.297,30660
7.375,30999
7.448,31753
7.522,31904
7.594,32399
7.664,32697
7.740,33152
7.810,33458
7.885,33604
7.960,33602
8.034,33298
8.106,33298
8.178,33600
8.250,33753
8.323,33906
8.406,34204
8.475,34397
8.542,34244
8.629,34244
8.692,33793
8.764,33795
8.838,33946
8.911,34098
8.985,34251
9.056,34091
9.129,34397
9.202,34242
9.281,34244
9.348,33946
9.422,34099
9.497,34252
9.571,34244
9.645,34550
9.716,34548
9.790,34548
9.861,34548
9.935,34397
10.014,34244
10.083,33946
10.155,33793
10.229,33946
10.301,33938
10.374,34251
10.448,34397
10.522,34397
10.596,34397
10.670,34397
10.749,34244
10.812,33938
10.885,33938
10.957,33945
11.040,34244
11.116,34550
11.194,34546
11.263,34548
11.337,34550
11.409,34397
11.479,34244
11.568,33945
11.635,34098
11.706,34244
11.781,34550
11.854,34550
11.929,32963
12.000,30237
12.077,27390
12.167,24887
12.232,22829
12.309,21227
