timestamp,total_power
.065,11703
.129,11702
.199,12164
.274,12472
.339,13321
.399,13861
.461,13512
.520,13358
.584,13360
.649,13166
.712,13167
.774,13321
.839,13127
.910,13282
.981,13437
1.057,13282
1.131,13127
1.204,12973
1.277,12820
1.350,12820
1.423,12780
1.497,12779
1.570,12932
1.645,13087
1.719,13087
1.790,12932
1.868,12626
1.941,12474
2.015,12319
2.091,12474
2.167,12626
2.241,12932
2.314,12932
2.386,13242
2.460,12932
2.536,12974
2.602,13321
2.691,13012
2.763,13167
2.838,13321
2.913,13281
2.988,13127
3.063,13282
3.139,13282
3.230,12973
3.298,12666
3.380,12513
3.446,12318
3.509,12473
3.580,12626
3.652,12780
3.735,12935
3.802,13087
3.883,13087
3.950,12780
4.031,12626
4.104,12319
4.175,12666
4.248,12779
4.322,13127
4.400,12972
4.473,13087
4.551,13087
4.621,12625
4.702,12204
4.777,11855
4.852,12204
4.932,12204
5.033,11895
5.104,12049
5.187,12204
5.259,12204
5.335,12049
5.410,12049
5.484,11857
5.558,11857
5.634,11856
5.707,12164
5.783,12010
5.866,12164
5.938,12319
6.025,12010
6.105,11547
6.172,11354
6.249,11704
6.336,12551
6.408,12858
6.481,12858
6.554,13553
6.628,15515
6.704,18354
6.774,20917
6.853,22828
6.931,24430
7.003,25874
7.076,27433
7.151,28376
7.226,29178
7.299,30121
7.372,30723
7.447,31067
7.517,31373
7.595,31566
7.670,31864
7.742,32472
7.817,32923
7.895,31487
7.969,28948
8.042,26556
8.114,24350
8.192,22596
8.265,20839
